Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopLossPercent
133,0.14,-145.01,-10.35786,0.81387,-0.52258,-1.78469,0,1.84,14,3.1,0.3
49,0.58,-148.25,-7.41250,0.98114,-0.08573,-0.18713,0,10.58,20,0.9,2.8
10,0.58,-150.43,-7.52150,0.97477,-0.11703,-0.24752,0,8.06,20,0.9,2.1
9,0.29,-161.64,-8.98000,0.81338,-0.58973,-1.24959,0,1.82,18,0.7,0.4
52,0.47,-173.38,-8.66900,0.96782,-0.13527,-0.28018,0,8.05,20,0.1,2.1
108,0.57,-188.67,-9.43350,0.97741,-0.10180,-0.22459,0,11.30,20,1,3
113,0.21,-200.93,-12.55813,0.91240,-0.33599,-0.86342,0,3.93,16,2.6,0.8
26,0.01,-205.75,-102.87500,0,-0.81305,-0.41004,0,1.68,2,3.4,1.2
13,0.01,-205.75,-102.87500,0,-0.81305,-0.41004,0,1.68,2,3.8,1.2
41,0.57,-218.37,-10.91850,0.97393,-0.11782,-0.25978,0,11.32,20,0.9,3
14,0.01,-224.70,-112.35000,0,-0.81043,-0.40899,0,1.85,2,3.9,1.3
48,0.01,-243.35,-121.67500,0,-0.81117,-0.40942,0,2.00,2,3.4,1.4
51,0.21,-257.49,-16.09313,0.91036,-0.34503,-0.88701,0,4.89,16,2.6,1
5,1.42,-276.36,-10.62923,0.73119,-0.66601,-4.43437,0,2.77,26,1.2,0.2
23,0.14,-311.23,-22.23071,0.80273,-0.55557,-1.91781,0,3.71,14,3.1,0.6
80,0.01,-363.13,-181.56500,0,-0.81132,-0.40969,0,2.98,2,3.6,2.1
31,0.57,-387.92,-19.39600,0.94570,-0.21929,-0.47818,0,10.96,20,1.1,2.9
58,0.01,-396.94,-198.47000,0,-0.81061,-0.40944,0,3.26,2,3.9,2.3
92,0.01,-415.59,-207.79500,0,-0.81103,-0.40971,0,3.41,2,3.4,2.4
36,0.21,-419.61,-26.22563,0.90861,-0.35161,-0.90665,0,7.74,16,2.6,1.6
66,0.01,-449.40,-224.70000,0,-0.81043,-0.40967,0,3.68,2,3.4,2.6
37,0.01,-449.40,-224.70000,0,-0.81043,-0.40967,0,3.68,2,4,2.6
75,0.01,-486.70,-243.35000,0,-0.81117,-0.41015,0,3.99,2,3.7,2.8
59,0.01,-486.70,-243.35000,0,-0.81117,-0.41015,0,3.99,2,3.9,2.8
28,2.13,-512.41,-18.30036,0.91275,-0.23338,-1.15246,0,14.00,28,1.2,1.5
20,1.94,-612.20,-21.86429,0.91284,-0.23367,-1.15829,0,16.56,28,1.4,1.8
115,0.20,-675.95,-42.24688,0.90591,-0.36260,-0.94159,0,11.92,16,2.6,2.5
35,1.83,-685.37,-26.36039,0.85088,-0.51314,-2.23756,0,8.77,26,1.5,1
4,1.71,-718.75,-25.66964,0.90775,-0.24674,-1.22656,0,18.33,28,1.4,2
7,1.47,-772.44,-27.58714,0.90911,-0.24370,-1.20583,0,19.83,28,1.4,2.2
72,1.15,-814.96,-29.10571,0.91449,-0.23183,-1.12248,0,21.82,28,1.3,2.5
99,0.43,-944.69,-47.23450,0.75992,-0.70848,-2.22676,0,8.76,20,0.4,1.5
114,0.43,-944.69,-47.23450,0.75992,-0.70848,-2.22676,0,8.76,20,0,1.5
129,0.43,-1010.93,-50.54650,0.75847,-0.70747,-2.24506,0,9.38,20,0,1.6
110,0.43,-1010.93,-50.54650,0.75847,-0.70747,-2.24506,0,9.38,20,0.3,1.6
123,1.78,-1023.98,-39.38385,0.85031,-0.51662,-2.24940,0,12.91,26,1.5,1.5
27,0.42,-1210.18,-60.50900,0.75729,-0.71754,-2.27328,0,11.05,20,0.4,1.9
65,0.42,-1210.18,-60.50900,0.75729,-0.71754,-2.27328,0,11.05,20,0,1.9
122,1.69,-1229.54,-47.29000,0.84956,-0.52071,-2.26835,0,15.31,26,1.6,1.8
46,1.31,-1600.43,-61.55500,0.85125,-0.52441,-2.25429,0,19.64,26,1.6,2.4
32,1.31,-1600.43,-61.55500,0.85125,-0.52441,-2.25429,0,19.64,26,1.5,2.4
15,0.39,-1662.94,-83.14700,0.75441,-0.72371,-2.31903,0,14.97,20,0.1,2.6
42,1.17,-1698.57,-65.32962,0.85334,-0.52372,-2.22449,0,20.83,26,1.5,2.6
109,1.17,-1698.57,-65.32962,0.85334,-0.52372,-2.22449,0,20.83,26,1.6,2.6
8,0.37,-1788.13,-89.40650,0.75399,-0.72406,-2.32940,0,16.06,20,0.2,2.8
53,0.36,-1857.09,-92.85450,0.75311,-0.73005,-2.34225,0,16.54,20,0,2.9
132,0,0.00,0,,0,0,0,0.00,0,4.8,0
126,0,0.00,0,,0,0,0,0.00,0,4.4,1.6
107,0,0.00,0,,0,0,0,0.00,0,4.9,1.7
104,0,0.00,0,,0,0,0,0.00,0,4.8,0.3
103,0,0.00,0,,0,0,0,0.00,0,4.9,1.6
85,0,0.00,0,,0,0,0,0.00,0,4.2,1.7
61,0,0.00,0,,0,0,0,0.00,0,4.4,1.7
39,0,0.00,0,,0,0,0,0.00,0,4.7,0.8
74,0,0.00,0,,0,0,0,0.00,0,4.2,0
73,0,0.00,0,,0,0,0,0.00,0,4.6,2.6
62,0,0.00,0,,0,0,0,0.00,0,4.9,1.1
38,0,0.00,0,,0,0,0,0.00,0,4.2,2.4
1,0,0.00,0,,0,0,0,0.00,0,4.1,0.8
0,0,0.00,0,,0,0,0,0.00,0,4.6,0.6
111,0,0.00,0,,0,0,0,0.00,0,4.8,2.8
96,0,0.00,0,,0,0,0,0.00,0,4.5,2.6
40,0,0.00,0,,0,0,0,0.00,0,4.6,0.7
84,0,0.00,0,,0,0,0,0.00,0,4.4,2.7
83,0,0.00,0,,0,0,0,0.00,0,4.5,0.7
70,0,0.00,0,,0,0,0,0.00,0,4.5,2.3
89,0,0.00,0,,0,0,0,0.00,0,4.4,1.5
86,0,0.00,0,,0,0,0,0.00,0,5,0.8
56,0,0.00,0,,0,0,0,0.00,0,4.3,1.7
21,0,0.00,0,,0,0,0,0.00,0,4.8,0.7
118,0,0.00,0,,0,0,0,0.00,0,5,1.7
