Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopLossPercent
36,0.03,305.85,152.92500,1.60094,1.43544,0.59215,0,1.41,2,3.7,1
106,0.03,275.19,137.59500,1.59849,1.43224,0.59054,0,1.27,2,4.8,0.9
68,0.03,275.19,137.59500,1.59849,1.43224,0.59054,0,1.27,2,3.8,0.9
137,0.03,243.84,121.92000,1.59888,1.43275,0.59092,0,1.13,2,4.8,0.8
138,0.03,213.18,106.59000,1.59544,1.42825,0.59025,0,0.99,2,4.8,0.7
31,0.03,213.18,106.59000,1.59544,1.42825,0.59025,0,0.99,2,4.1,0.7
57,0.52,208.95,10.44750,1.03125,0.07972,0.20737,0,16.60,20,1.9,2.5
24,0.33,203.43,12.71438,1.31714,0.88000,0.93221,0,1.52,16,0.1,0.4
92,0.57,202.69,10.13450,1.03603,0.09167,0.23969,0,14.11,20,1.9,2.1
74,0.56,195.42,9.77100,1.03311,0.08437,0.22016,0,14.76,20,1.9,2.2
129,0.03,181.83,90.91500,1.59544,1.42825,0.59035,0,0.84,2,4.8,0.6
101,0.32,151.69,9.48063,1.28328,0.87972,0.91390,0,1.14,16,0.7,0.3
109,0.60,123.18,6.15900,1.04578,0.11607,0.30750,0,6.93,20,1.9,1
86,0.03,88.47,44.23500,1.58617,1.41597,0.58239,0,0.42,2,3.7,0.3
3,0.03,88.47,44.23500,1.58617,1.41597,0.58239,0,0.42,2,4.9,0.3
2,0.03,63.98,31.99000,1.56569,1.53983,0.56752,0,0.28,2,4.3,0.2
84,0.59,58.61,2.93050,1.01645,0.04404,0.13425,0,8.65,20,2,1.2
95,0.60,37.53,1.87650,1.04720,0.12053,0.32027,0,2.06,20,1.9,0.3
128,0.03,29.28,14.64000,1.53626,1.49388,0.54576,0,0.13,2,4.8,0.1
1,0.03,29.28,14.64000,1.53626,1.49388,0.54576,0,0.13,2,4.7,0.1
75,0.01,-0.67,-0.33500,0,-0.88158,-1.84145,0,0.01,2,4.4,0
140,25.61,-3.92,-0.07840,0.85390,-0.59304,-5.00000,0,0.04,50,2.3,0
141,0.48,-6.92,-0.34600,0.97553,-0.09897,-0.19783,0,0.46,20,0,0.1
94,32.10,-8.35,-0.08698,0.83936,-0.80211,-5.00000,0,0.07,96,1.9,0
55,0.26,-13.01,-0.81313,0.92798,-0.12514,-0.26190,0,0.69,16,1.3,0.1
97,0.26,-13.01,-0.81313,0.92798,-0.12514,-0.26190,0,0.69,16,1.4,0.1
72,28.71,-13.56,-0.10119,0.79307,-0.94036,-5.00000,0,0.10,134,1.6,0
142,0.27,-24.22,-1.51375,0.95549,-0.07778,-0.15408,0,2.06,16,1.6,0.3
15,0.71,-27.03,-1.22864,0.97004,-0.08681,-0.25257,0,2.06,22,1.7,0.3
113,0.27,-37.87,-2.36688,0.94888,-0.08965,-0.17800,0,2.79,16,1.2,0.4
10,0.04,-46.39,-7.73167,0.94013,-0.15127,-0.22900,0,2.04,6,3.2,0.6
127,0.39,-49.82,-2.76778,0.93079,-0.19951,-0.40333,0,1.66,18,0,0.3
76,1.45,-55.46,-2.13308,0.98353,-0.07341,-0.15914,0,4.83,26,0.4,1
132,1.54,-61.94,-2.38231,0.82981,-0.45895,-1.93346,0,0.90,26,1.6,0.1
96,1.44,-80.35,-3.09039,0.97672,-0.10636,-0.23092,0,4.84,26,0.2,1
121,24.11,-85.84,-0.17100,0.56975,-0.99675,-5.00000,0,0.57,502,0,0
52,1.44,-100.97,-3.88346,0.97347,-0.12142,-0.26372,0,5.31,26,0.2,1.1
139,2.26,-104.61,-3.73607,0.73833,-0.64874,-3.25792,0,1.07,28,1.5,0.1
82,0.12,-136.70,-11.39167,0.75535,-0.57709,-3.80178,0,1.58,12,3,0.2
130,0.04,-143.54,-23.92333,0.93377,-0.16667,-0.25094,0,5.74,6,3.2,1.7
124,0.39,-146.66,-8.14778,0.92514,-0.21706,-0.43349,0,4.50,18,0,0.8
108,1.43,-158.18,-6.08385,0.97704,-0.10192,-0.22588,0,9.55,26,0.4,2
88,0.04,-176.48,-29.41333,0.93062,-0.17426,-0.26270,0,6.75,6,3.5,2
112,0.04,-182.62,-30.43667,0.93149,-0.17206,-0.25911,0,7.08,6,3.4,2.1
35,0.39,-185.73,-10.31833,0.82315,-0.40907,-5.00000,0,3.00,18,2.9,0.3
69,1.42,-188.56,-7.25231,0.97828,-0.10443,-0.22945,0,10.97,26,0.9,2.3
117,1.26,-194.81,-8.11708,0.81808,-0.42066,-4.72115,0,3.06,24,2.4,0.3
5,0.12,-203.72,-16.97667,0.75011,-0.58641,-3.87098,0,2.31,12,3,0.3
49,1.43,-209.89,-8.07269,0.97197,-0.13600,-0.29504,0,9.53,26,0.8,2
93,0.04,-210.00,-35.00000,0.93554,-0.16331,-0.24216,0,8.57,6,3.2,2.6
118,0.03,-250.38,-41.73000,0.91738,-0.18067,-0.18236,0,9.24,6,3.2,2.9
111,2.27,-284.10,-10.14643,0.90506,-0.35717,-1.05824,0,5.14,28,0.2,0.8
33,1.40,-295.77,-11.37577,0.96861,-0.15067,-0.33324,0,11.90,26,0.8,2.5
90,2.27,-302.23,-10.79393,0.91604,-0.38051,-1.16968,0,5.14,28,0.6,0.8
22,0.47,-309.39,-15.46950,0.88516,-0.26553,-0.72286,0,7.59,20,1.8,1.1
29,0.47,-332.26,-16.61300,0.77413,-0.48160,-5.00000,0,4.54,20,2.8,0.4
21,1.38,-363.05,-13.96346,0.96226,-0.17014,-0.38835,0,12.86,26,0.1,2.7
58,0.95,-375.91,-15.66292,0.93057,-0.22142,-0.67685,0,10.95,24,1.7,1.6
81,1.42,-386.14,-14.85154,0.82120,-0.60903,-1.89640,0,4.17,26,1.1,0.6
66,1.25,-399.81,-16.65875,0.81474,-0.42393,-4.82829,0,6.17,24,2.4,0.6
114,2.26,-400.66,-14.30929,0.91638,-0.32653,-0.97060,0,7.79,28,0.9,1.2
14,0.70,-405.20,-18.41818,0.73792,-0.53117,-5.00000,0,5.02,22,2.7,0.4
79,0.46,-422.08,-21.10400,0.88447,-0.26624,-0.72343,0,10.25,20,1.8,1.5
34,0.39,-434.98,-24.16556,0.82319,-0.40792,-5.00000,0,6.95,18,2.9,0.7
116,2.07,-442.41,-15.80036,0.88160,-0.40087,-1.45670,0,7.22,28,1.6,0.9
100,1.84,-454.66,-17.48692,0.88506,-0.44116,-1.57756,0,6.80,26,2.2,1
62,0.93,-462.52,-19.27167,0.92777,-0.23057,-0.70455,0,12.86,24,1.7,1.9
73,2.26,-477.90,-17.06786,0.91265,-0.39054,-1.23652,0,7.81,28,0.5,1.2
44,2.26,-477.90,-17.06786,0.91265,-0.39054,-1.23652,0,7.81,28,0.6,1.2
83,0.47,-499.54,-24.97700,0.77411,-0.47962,-5.00000,0,6.81,20,2.8,0.6
63,1.84,-510.58,-19.63769,0.86259,-0.49721,-1.94422,0,6.78,26,2.1,0.9
54,0.90,-527.43,-21.97625,0.92529,-0.23854,-0.72929,0,14.11,24,1.7,2.1
12,0.05,-542.54,-67.81750,0.83412,-0.32251,-0.98601,0,10.92,8,3.1,1.8
77,2.06,-555.86,-19.85214,0.87843,-0.40872,-1.49976,0,8.86,28,1.6,1.1
107,2.66,-591.12,-21.11143,0.76031,-0.67291,-5.00000,0,5.83,28,2.3,0.5
23,0.84,-615.27,-25.63625,0.92334,-0.24403,-0.74682,0,16.00,24,1.7,2.4
43,2.25,-646.92,-23.10429,0.75726,-0.70395,-2.84755,0,6.04,28,1.3,0.7
125,3.26,-696.67,-23.22233,0.77765,-0.92525,-3.12687,0,5.01,30,0,0.7
25,0.40,-760.80,-38.04000,0.87469,-0.29027,-0.79005,0,16.60,20,1.8,2.5
133,2.02,-762.31,-27.22536,0.87662,-0.41327,-1.51560,0,11.92,28,1.6,1.5
45,1.81,-795.39,-30.59192,0.88050,-0.45327,-1.63214,0,11.49,26,2.2,1.7
87,2.07,-802.58,-28.66357,0.82440,-0.86913,-2.23996,0,6.15,28,0,1.1
16,0.12,-819.78,-68.31500,0.74427,-0.59576,-3.91283,0,9.13,12,3,1.2
50,1.41,-879.45,-33.82500,0.81133,-0.63826,-2.01311,0,8.94,26,1.1,1.3
122,2.07,-888.25,-31.72321,0.82179,-0.88185,-2.27890,0,6.70,28,0,1.2
85,1.40,-941.25,-36.20192,0.81178,-0.63540,-2.00652,0,9.59,26,1.1,1.4
13,1.19,-953.63,-39.73458,0.80798,-0.43367,-4.99892,0,14.02,24,2.4,1.4
110,0.44,-1001.07,-50.05350,0.77046,-0.48504,-5.00000,0,13.24,20,2.8,1.2
9,0.68,-1014.81,-46.12773,0.73433,-0.53419,-5.00000,0,12.27,22,2.5,1
134,1.16,-1031.31,-42.97125,0.80568,-0.43785,-5.00000,0,14.97,24,2.4,1.5
32,1.39,-1071.73,-41.22039,0.81253,-0.63128,-2.00203,0,10.95,26,1.1,1.6
102,0.12,-1086.39,-90.53250,0.74212,-0.60017,-3.92271,0,11.99,12,3,1.6
126,2.06,-1106.30,-39.51071,0.82106,-0.88484,-2.29689,0,8.31,28,0,1.5
65,1.38,-1144.72,-44.02769,0.81085,-0.63684,-2.02173,0,11.57,26,1,1.7
18,1.67,-1153.71,-41.20393,0.87060,-0.42656,-1.58713,0,17.23,28,1.6,2.2
123,2.06,-1192.96,-42.60571,0.81925,-0.89372,-2.31818,0,8.88,28,0,1.6
91,0.40,-1249.28,-62.46400,0.76907,-0.48717,-5.00000,0,16.30,20,2.8,1.5
37,1.01,-1287.93,-53.66375,0.79572,-0.44932,-5.00000,0,18.05,24,2.4,1.8
64,2.77,-1300.15,-43.33833,0.80019,-0.58647,-2.66946,0,14.33,30,1.4,1.5
119,1.34,-1351.70,-51.98846,0.80907,-0.64043,-2.04676,0,13.50,26,1.1,2
40,1.11,-1431.96,-51.14143,0.86737,-0.43287,-1.61661,0,20.87,28,1.6,2.7
19,0.54,-1512.32,-68.74182,0.73162,-0.53684,-5.00000,0,17.91,22,2.7,1.5
135,1.26,-1557.20,-59.89231,0.80756,-0.64129,-2.06717,0,15.44,26,1.1,2.3
48,2.43,-1572.08,-52.40267,0.79732,-0.59081,-2.71083,0,17.09,30,1.5,1.8
103,0.10,-1602.03,-133.50250,0.70958,-0.61605,-4.59546,0,17.18,12,3,2.3
71,1.84,-1675.59,-59.84250,0.77965,-0.69576,-2.73103,0,15.44,28,1.2,1.9
26,0.09,-1696.09,-141.34083,0.71155,-0.61310,-4.58335,0,18.27,12,3,2.5
136,1.99,-1702.59,-60.80679,0.81790,-0.89570,-2.33571,0,12.62,28,0,2.3
39,0.27,-1715.96,-71.49833,0.82401,-0.41634,-4.04776,0,25.17,24,2.5,2.8
98,0.42,-1724.56,-78.38909,0.72791,-0.53975,-5.00000,0,20.18,22,2.7,1.7
51,0.09,-1735.13,-144.59417,0.72047,-0.60649,-4.43526,0,18.91,12,3,2.7
59,1.78,-1755.96,-62.71286,0.78002,-0.69530,-2.73067,0,16.15,28,1.2,2
131,1.97,-1775.45,-63.40893,0.81757,-0.89600,-2.34202,0,13.16,28,0,2.4
56,1.95,-1858.61,-66.37893,0.81597,-0.89745,-2.36998,0,13.75,28,0,2.5
104,1.47,-2009.89,-66.99633,0.79393,-0.59611,-2.76867,0,21.44,30,1.5,2.3
99,0.85,-2056.46,-79.09462,0.80234,-0.64551,-2.12062,0,19.97,26,1.1,3
20,0.83,-2453.15,-81.77167,0.79018,-0.60159,-2.81549,0,25.67,30,1.5,2.8
27,0.14,-2505.23,-113.87409,0.68871,-0.55416,-5.00000,0,27.95,22,2.6,2.4
8,0.13,-2578.70,-117.21364,0.69729,-0.54263,-5.00000,0,29.20,22,2.7,2.6
53,0.62,-3341.51,-119.33964,0.72040,-0.72034,-5.00000,0,30.14,28,2.3,2.8
