Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopLossPercent
9,0.08,-1215.48,-101.29000,0.73396,-0.48364,-0.61258,0,16.52,12,0,3
47,0.08,-1215.48,-101.29000,0.73396,-0.48364,-0.61258,0,16.52,12,0.9,3
93,0.08,-1215.48,-101.29000,0.73396,-0.48364,-0.61258,0,16.52,12,1,3
140,0.37,-1410.03,-70.50150,0.83190,-0.51040,-2.06140,0,17.51,20,2.3,2.3
52,0.30,-1590.02,-79.50100,0.83142,-0.51264,-2.07198,0,19.55,20,2.3,2.6
25,0.08,-1695.41,-121.10071,0.75184,-0.53108,-1.16457,0,20.25,14,2.9,3
49,0.08,-2129.69,-133.10563,0.72266,-0.59105,-1.92970,0,22.86,16,2.7,3
133,0,0.00,0,,0,0,0,0.00,0,4.8,1.4
132,0,0.00,0,,0,0,0,0.00,0,4.8,0.3
131,0,0.00,0,,0,0,0,0.00,0,4.8,1.5
69,0,0.00,0,,0,0,0,0.00,0,4.9,0.8
53,0,0.00,0,,0,0,0,0.00,0,4.9,2.1
33,0,0.00,0,,0,0,0,0.00,0,4.8,0.1
27,0,0.00,0,,0,0,0,0.00,0,5,2.6
2,0,0.00,0,,0,0,0,0.00,0,4.8,0.7
1,0,0.00,0,,0,0,0,0.00,0,4.9,0.9
0,0,0.00,0,,0,0,0,0.00,0,4.9,1.8
