regression_period,lookback_period,entry_z,stop_z,takeprofit_z,risk_percent,tp_multiple,min_correlation,sl_type,tp_type,stoploss_percent,max_lots,avg_split_sharpe,combined_sharpe,split_0_sharpe,split_1_sharpe,split_2_sharpe,split_3_sharpe,split_4_sharpe,split_5_sharpe,split_6_sharpe,split_7_sharpe,split_8_sharpe,split_9_sharpe,split_10_sharpe,split_11_sharpe,split_12_sharpe,split_13_sharpe,split_14_sharpe
252,20,0.3,3.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-269.30042057884526,-1.2781997635867215,-8.520605124194322,-11.480599196100282,-11.826151338834126,-3.723446235891688,-999.0,-999.0,10.054349761121145,-7.49635359030342,11.755123287771328,-2.2886498096120076,-5.794802681554943,-999.0,-999.0,29.519635422975274,-43.70480917805534
252,20,0.3,3.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-267.8587798874447,2.9143915903291764,-14.669595718705896,-11.805887417528277,7.851833146979405,-2.4143157841183234,-999.0,-999.0,15.566425433643214,-7.022293060985195,15.12370199341325,-9.93448572770485,-7.284691442697885,-999.0,-999.0,27.994434795654154,-35.28682452962
252,20,0.3,3.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-264.1560564266473,5.114742299164251,-0.5942721437297155,-6.095221712997143,15.02890608277203,-2.675072003405077,-999.0,-999.0,17.218820865241398,13.62296663114642,15.516263056134113,5.6758530374142895,-10.285885915767071,-999.0,-999.0,23.221010404268803,-36.97421470078799
252,20,0.3,3.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-267.612668173089,1.6083716903457626,-8.111070408835792,-16.17492238729981,7.763405676576528,-12.539231159918772,-999.0,-999.0,20.014034567960596,-9.143486096214502,14.693361807229882,-11.140643122765379,-2.6967558197457553,-999.0,-999.0,25.3972024607864,-26.251918114108545
252,20,0.3,3.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-266.7382696866089,-4.826830648169494,-11.736054395458464,-4.46660550515962,10.229164611854623,-15.885286497367446,-999.0,-999.0,18.72687124555896,-3.7215096542835018,15.652632198461188,-4.007727187860622,-9.667815929744075,-999.0,-999.0,27.67531819074177,-27.873032375875383
252,20,0.3,4.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-261.70120077146316,6.803851580897322,0.3304043818066413,9.065153739793113,18.764653879586323,-8.70575273769595,-999.0,-999.0,25.26937195323359,14.20306161978757,11.348071539746513,8.142332470827842,-1.5172810540345818,-999.0,-999.0,28.165119286122714,-34.583146651121595
252,20,0.3,4.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-263.48956939424016,5.408034474627879,2.477111582441688,-0.6776717585327058,17.2560906059148,-1.3045794233675192,-999.0,-999.0,20.273805947491308,14.824492777046194,-1.2791229853481698,-4.544848893968264,4.820605663236765,-999.0,-999.0,27.144663471247693,-35.33408789976456
252,20,0.3,4.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-262.0309501436719,5.5287368896737625,7.642556265912829,10.576850657205338,16.445358080088663,-5.681587858235366,-999.0,-999.0,26.317199288671016,8.211733618736686,3.2614368296491345,-11.677626386628338,16.54114984014032,-999.0,-999.0,24.829645600771705,-30.93096809139033
252,20,0.3,4.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.40487024655795,5.863502137966404,9.220722899140535,12.397719544943865,16.576940861991325,3.4426270058063495,-999.0,-999.0,25.99223862776482,9.236154217262467,5.703245356932046,-0.8756586351208282,22.22368645502842,-999.0,-999.0,23.65260119692796,-22.64333122904643
252,20,0.3,4.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-260.4023934701491,6.520280883149943,7.40265500900018,12.746878244119737,12.330577140584024,-7.26054176541059,-999.0,-999.0,28.31824428317515,22.467819985316385,-0.6952480042840761,-9.537954070374385,20.668746844263158,-999.0,-999.0,25.589829145864552,-22.066908864490564
252,20,0.3,4.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.35609151994686,8.299954917439775,9.94532442766853,7.7466626320622485,15.563084133020427,-3.8227217286259423,-999.0,-999.0,18.753079448522715,22.473097117021872,8.542247196293008,7.779149491004317,21.792480081454215,-999.0,-999.0,21.581369606076674,-24.69514520370082
252,20,0.3,4.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.22670385988425,9.637845957712953,11.959495831908937,9.927136145303287,14.739351331343851,-10.874471349581029,-999.0,-999.0,18.941204204876804,22.472326965289387,13.565974194716276,-4.923694141596218,21.004405956201353,-999.0,-999.0,23.17510410038388,-12.387391137110644
252,20,0.3,4.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.53217706244817,9.528800592405451,17.209690114137796,15.330515841877913,12.6267281444004,-13.650381920946353,-999.0,-999.0,17.101396623168473,22.472672307272532,13.81996020059531,-2.74931626532097,22.19261767695004,-999.0,-999.0,22.300415617007065,-23.636954275864685
252,20,0.3,4.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.218081889676,12.64234484036737,17.949610044226926,19.66480834954604,13.822690107302247,11.586103245887026,-999.0,-999.0,19.81967615731628,15.885543326786294,12.076090994040857,-3.89235452218599,13.77450472286926,-999.0,-999.0,25.718027354163453,-8.675928125092453
252,20,0.3,5.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.10179342555574,12.677105894070284,14.848279707282346,22.877774376759774,16.057306986280228,12.447401284514763,-999.0,-999.0,19.242118024070557,15.88554332678629,13.138093587351294,2.3501944164159383,21.74156709526098,-999.0,-999.0,24.299433549253315,-23.4146137373117
252,20,0.3,5.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.1902605187585,13.315553085225359,18.533040645716664,23.369327688422498,16.936439070032186,8.057956722931795,-999.0,-999.0,17.497874000755615,15.885543326786284,11.516868701576744,6.035822241443644,14.260428181296449,-999.0,-999.0,28.361276581224445,-7.308484941564149
252,20,0.3,5.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.846474392921,11.467635543002887,18.62016255641069,12.260036301302911,14.649228256923418,7.487264487168602,-999.0,-999.0,17.798830810299,15.885543326786296,13.889685293387817,2.122235090721412,20.387626983489135,-999.0,-999.0,24.001304091984473,-18.79903309228894
252,20,0.3,4.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.8196406325766,10.691871883595095,16.431937419253043,17.62342925581415,11.805131652932216,6.02550562741251,-999.0,-999.0,17.772918727151307,15.88554332678629,10.57373714905197,-7.059245653498296,14.608982076423143,-999.0,-999.0,24.200786059915945,-14.163335129891642
252,20,0.3,5.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.2611777936534,10.746102216732044,17.080942099191503,9.038272956322114,15.200070162076084,12.14922661304025,-999.0,-999.0,17.17475648523748,15.885543326786294,15.672509294268945,-5.01510200289262,23.74217791492321,-999.0,-999.0,23.97273594291961,-22.81879969667401
252,20,0.3,5.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.85048354516016,9.848960513113486,13.760814219278563,4.946577433908644,14.969716368933938,-0.06203184345978589,-999.0,-999.0,16.425713970206882,15.885543326786287,12.098848380529573,20.742759044104528,26.22031361229148,-999.0,-999.0,25.50142763114826,-22.246935321130444
252,20,0.3,5.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.5207645159408,10.9495449662694,18.39833710506897,9.772417280810467,14.547951669083728,6.832335911478689,-999.0,-999.0,19.672635640883797,15.88554332678629,15.311917716242288,10.602514448934707,25.199193688387833,-999.0,-999.0,25.082362736327887,-28.116677263117015
252,20,0.3,5.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.6910322091162,10.105221158576521,20.80881465933341,4.884358839162157,16.6018262075153,3.7138427615604943,-999.0,-999.0,20.600888821121337,0.0,13.645854795423803,1.6192374821376332,20.818003220038147,-999.0,-999.0,28.264823921118044,-15.323133844153157
252,20,0.3,5.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.7307449960013,8.777250985871879,21.80246629255065,9.513966183636079,15.018720158172389,2.883929026499944,-999.0,-999.0,19.03750228326493,0.0,9.880579087509881,3.1187378257242937,26.148458196129784,-999.0,-999.0,25.13866253263775,-17.504196526144877
252,20,0.3,5.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.3893610939056,7.119135833591488,16.838821852850156,6.489883228152829,15.686144749430177,3.6925087440056963,-999.0,-999.0,20.547197356032722,0.0,11.498422963053983,3.2833156892537305,26.105374064637815,-999.0,-999.0,21.82769832494131,-20.809783380942594
252,20,0.3,6.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.78230494686954,7.451381814985978,21.084690992702203,6.440174380409566,15.913766897027333,5.700710287485273,-999.0,-999.0,20.507807308925916,0.0,13.53930045791683,-2.98138469412099,25.123698240180737,-999.0,-999.0,24.403954625775523,-15.467292699345625
252,20,0.3,5.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.35446631880296,8.416794679645522,17.07778745616583,11.323992939005647,16.062426328695004,4.984822298937597,-999.0,-999.0,19.644639945907105,0.0,13.211185890482945,15.902425104096352,20.735861892084305,-999.0,-999.0,21.54176948667151,-19.801906124091037
252,20,0.3,6.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.76658195196745,8.400173764085158,14.916422862923678,9.94564678011155,15.48552829926756,3.940353176723436,-999.0,-999.0,17.970619407479976,0.0,13.9733536146813,19.500214295999776,19.602104561836317,-999.0,-999.0,22.924201200318482,-23.757173478853755
252,20,0.3,6.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.8282971939626,9.76198314589991,20.222313590512844,9.840402381941997,15.961824622678451,3.2699539788618646,-999.0,-999.0,16.751911669304214,0.0,14.429646492312342,1.7766901907533996,20.840827278981862,-999.0,-999.0,23.37640862413021,-12.894436738916013
252,20,0.3,6.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.38532034777415,6.34136658145705,20.053281458878402,2.811554118683519,15.99168246655865,6.7850215130434535,-999.0,-999.0,18.82295274952122,0.0,13.650725080349483,2.2885741123977135,21.965381460614015,-999.0,-999.0,24.972505877031825,-22.12148405369107
252,20,0.3,6.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.930579597052,6.424382886756262,18.692183632257567,6.183270519811181,15.884080266546215,-1.9967149498505095,-999.0,-999.0,21.37472340711747,0.0,13.832214905672162,2.6232845799702393,23.758561500070655,-999.0,-999.0,25.379301178378245,-13.689598995753197
252,20,0.3,6.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.9835359961576,5.33673524266123,11.576500990885926,4.01947286888154,15.850821744418859,4.953553101380456,-999.0,-999.0,19.847219746754053,0.0,14.944076776797848,-2.08782954131327,25.88725380327525,-999.0,-999.0,21.831815930435965,-20.575925363880355
252,20,0.3,6.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.1773138275328,5.400247192234954,17.217624317263894,5.494113576734549,15.819809200129875,0.0837341021280672,-999.0,-999.0,20.868263309862307,0.0,14.62326167369771,16.281373723463876,20.599977707629034,-999.0,-999.0,25.61438728186263,-13.262252305763846
252,20,0.3,6.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.58606835356534,5.635091846415026,17.00069095336285,7.189788563417715,15.724966037739488,-1.2188864788019893,-999.0,-999.0,18.173466022520913,0.0,12.951832283807795,16.341528277543322,22.413870372209544,-999.0,-999.0,26.190013398876772,-17.558294734156828
252,20,0.3,6.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.9246116376494,5.982833905071236,17.204545053071154,9.555844263510142,15.911978111523783,0.9182264928218142,-999.0,-999.0,19.09031831993858,0.0,14.922168037056858,17.136538430412127,22.996515541198065,-999.0,-999.0,26.066662376361737,-16.67197119063528
252,20,0.3,6.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.0272344655893,5.593162525254016,19.441848936727393,7.7649474721890686,15.667360921930232,-1.327770192529541,-999.0,-999.0,22.511760923396945,0.0,14.872795662731184,14.093789641034238,23.946818138560875,-999.0,-999.0,21.493772814268933,-12.873841302148682
252,20,0.3,7.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.9501763950241,4.847670991145294,18.55452211362606,9.125284946179228,15.884084988589601,4.951157007313485,-999.0,-999.0,17.922091523075846,0.0,14.494761808012125,16.54343685107389,24.516169374878764,-999.0,-999.0,25.301715840347104,-20.545870378457263
252,20,0.3,7.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.7269386953387,5.948392381972876,18.29526343380188,4.4343961111636405,15.753046877168092,2.2449686479275823,-999.0,-999.0,18.04086023547098,0.0,13.555158603377123,15.276129399854051,22.320696377059537,-999.0,-999.0,23.9268977158765,-18.75149783177926
252,20,0.3,7.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.26849233044203,6.66901114319036,18.86954028677337,7.902697665782175,15.55047277208017,3.409406534416401,-999.0,-999.0,20.643235451037246,0.0,13.64766519163531,16.449708541446167,21.964708970993588,-999.0,-999.0,26.719954203944017,-23.184774574738505
252,20,0.3,7.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.68997648195347,7.916728049022872,20.168739395787913,8.298727851166513,15.545536857008297,-2.8641421972308456,-999.0,-999.0,18.309817674099694,0.0,14.938327341185682,17.487262899174624,21.497554064315366,-999.0,-999.0,23.126137669504843,-5.857608784314231
252,20,0.3,7.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.7423017974304,9.347733588479834,16.193409609286018,7.4719105755554605,15.206666703948992,-0.5144748926728293,-999.0,-999.0,18.903873276169513,0.0,15.439771692435544,15.451244516601255,22.180789927995125,-999.0,-999.0,23.43123177206352,11.101049857161685
252,20,0.3,7.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.01568635037336,8.56613677729829,17.044048739424657,5.997834820629369,15.959238446292563,-3.5263395602064276,-999.0,-999.0,16.441169239596125,0.0,15.579619766596938,18.675364630914927,16.77222560577739,-999.0,-999.0,22.695789405467572,15.125753649906411
252,20,0.3,7.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.4555767052135,9.521558299945415,17.85756648321791,10.558363405655268,15.954302178804781,1.448989328583087,-999.0,-999.0,18.711849395543346,0.0,14.471652718479897,15.595158873509801,22.954039405399072,-999.0,-999.0,23.535903866068924,8.078523766535326
252,20,0.3,7.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.3109646496009,8.950275477902586,14.559895015921482,8.94942852701605,15.465297148335798,1.2764811489417922,-999.0,-999.0,19.42391697642432,0.0,13.909247039629246,14.795761641139853,20.55468433546751,-999.0,-999.0,21.528270707801237,5.87254771530886
252,20,0.3,7.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.1838970194715,8.941073958324505,13.958654753697271,9.780496465175222,15.829876595617367,-1.7858842011366072,-999.0,-999.0,19.010200401252973,0.0,14.910059047907087,13.966705807002137,24.10257333875061,-999.0,-999.0,20.96481945227842,-7.495956952616721
252,20,0.3,7.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.346296787244,9.011954681121779,15.757821236190782,6.756088497038181,15.399376623585947,-0.22595772575487136,-999.0,-999.0,17.89115577966706,0.0,14.921190854764863,19.782733659270907,21.838467763635546,-999.0,-999.0,23.27059500044091,-14.585923497499433
252,20,0.3,8.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.02962618774,10.673468660831867,17.42138023977213,6.420629078315562,16.746254756488515,-0.01989101316703739,-999.0,-999.0,20.081898383200397,0.0,14.956543983484593,14.741936005552423,23.386308313139764,-999.0,-999.0,21.819294363609526,5.001253073503485
252,20,0.3,8.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.47752934786985,10.708740411035967,19.79849741899706,6.843417895146402,16.228958120160595,-4.805658559131377,-999.0,-999.0,20.384878841589305,0.0,14.87759518091591,17.41851788560212,25.931299012169326,-999.0,-999.0,22.966066310589593,9.193487675913401
252,20,0.3,8.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.51983276513346,10.82510847356586,17.973045751066213,9.238116103724662,15.461707086204665,-2.533939614780853,-999.0,-999.0,17.486857020378714,0.0,15.388064002172655,15.672089905266377,23.803883942770266,-999.0,-999.0,22.014902393930786,-1.3022180677354263
252,20,0.3,8.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.2498192669926,9.971381959054083,13.79759354617575,10.755256810630044,15.680535330321574,-2.4749372120418878,-999.0,-999.0,18.85595221994259,0.0,14.687148255369959,15.165662351457682,25.234334146541457,-999.0,-999.0,25.111244600019326,-14.560079053305191
252,20,0.3,8.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.56421837380987,9.799472382971771,18.45064779163075,8.205936360629059,15.539718858364454,-4.535251462977295,-999.0,-999.0,14.646990460436783,0.0,14.851810998621623,15.663499829792721,27.013580783643985,-999.0,-999.0,21.560910459390918,-13.861119686681297
252,20,0.3,8.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.25544050536087,10.448712488060087,13.975247502422784,7.740534972089955,15.426417945496908,-4.420835281994764,-999.0,-999.0,20.170571557223436,0.0,15.451310431426503,16.45400754449519,20.430308929757306,-999.0,-999.0,22.451901292550613,-5.511072473880543
252,20,0.3,8.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.2625186983365,10.724129009746735,17.754021346188743,8.724976804063171,15.491678034343384,-1.9212252750159815,-999.0,-999.0,17.094302918720764,0.0,15.637593209699755,16.685779287588964,23.833698029323,-999.0,-999.0,22.13514904963944,1.626246120400837
252,20,0.3,8.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.76864252638717,10.054141631430324,15.501344367808022,7.477193387920106,14.976644635005306,-2.2736072774235954,-999.0,-999.0,18.591468374054685,0.0,15.018712558483552,17.07345401883415,27.636869573348378,-999.0,-999.0,21.05956497771776,-20.59128251155617
252,20,0.3,8.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.3649788844162,10.280654510741646,15.236237378923258,8.594326326773604,15.275525654482733,-2.7797241949975704,-999.0,-999.0,20.453816370116602,0.0,14.842407159990316,14.307399205451071,22.18228474787246,-999.0,-999.0,22.78924893749997,-10.376204852355396
252,20,0.3,8.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.45651042802666,10.323826211864166,16.985938960718112,8.673449556961076,15.840701820428288,4.720424207289499,-999.0,-999.0,20.309698362799125,0.0,15.594651603654519,18.50691582582717,25.228318820627358,-999.0,-999.0,22.82670738625704,-14.53446296496263
252,20,0.3,9.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.88884794506026,10.720706408001767,15.103859839819565,10.516874655906399,14.217495622084357,0.6014120850356828,-999.0,-999.0,17.797193321707645,0.0,15.366995548019483,15.980923708946502,23.680712799186352,-999.0,-999.0,24.656075189744495,4.7457380536457405
252,20,0.3,9.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.62797884976675,10.904236438344165,17.23676457225198,8.250986220744933,14.831655661308119,-2.7327282310659258,-999.0,-999.0,18.413283073526824,0.0,15.409211250486125,16.637402584329006,21.237718347768066,-999.0,-999.0,21.82060959513867,15.475414179010878
252,20,0.3,9.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.3221816392462,10.674967852318238,14.553464415794553,8.265080360759773,15.341544160607523,0.7352228748937597,-999.0,-999.0,19.315778235150095,0.0,15.866436537632923,14.56347877649891,25.35632274797511,-999.0,-999.0,20.412669861504323,-13.242722559509224
252,20,0.3,9.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.0094121193087,10.375719317334529,13.082417680669684,7.633803424827041,14.646387572982071,-3.045021952747816,-999.0,-999.0,19.10844475153418,0.0,15.183670273924582,16.202632198649617,21.08472633538505,-999.0,-999.0,23.377012098380177,-1.4152541732348114
252,20,0.3,9.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.0001533174673,10.611888493624196,12.445738956038422,9.45145069606109,16.150110438757352,1.0278312203196374,-999.0,-999.0,19.23872215436746,0.0,15.62121119912879,19.408077402932484,21.32860520497267,-999.0,-999.0,22.331627127418827,3.994325837993201
252,20,0.3,9.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.5746427672752,9.146967379610592,15.79566842058507,8.278444920562434,15.672620071519363,-7.738366206927811,-999.0,-999.0,17.13525973988108,0.0,15.345662743333948,15.65592795447899,21.162709389640217,-999.0,-999.0,22.40331014982462,-21.330878692025582
252,20,0.3,9.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-257.51554321430916,9.850306601277149,17.806563087059963,10.964615688044615,14.432478609038458,0.16642502307619053,-999.0,-999.0,17.87757546669774,0.0,15.683363693834067,16.82163762240024,27.54904161254022,-999.0,-999.0,22.179816546788366,-10.214665564117196
252,20,0.3,9.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-259.214703465128,10.672799836046313,13.206193236038061,10.110316738926265,15.415489145561487,-3.6982909585037147,-999.0,-999.0,19.529934203719886,0.0,15.313769560639665,15.123297445628875,24.516789005736978,-999.0,-999.0,22.36469038452903,-24.102740739197074
252,20,0.3,9.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.3162865095092,10.346134042524561,16.04778963835957,9.752659673140212,15.234752819038475,-2.143266304583244,-999.0,-999.0,20.37777345699782,0.0,15.987655263124593,17.43564329592854,23.661554595730482,-999.0,-999.0,20.98561254903983,-16.084472629414105
252,20,0.3,9.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-256.6660504717239,11.19201299044611,16.436233139878016,7.19283149019118,15.217556156788177,-1.0602675872696348,-999.0,-999.0,19.88118311919903,0.0,14.851903551398582,17.702818693326,23.37017327142,-999.0,-999.0,20.49789113575004,11.918919953460042
252,20,0.3,10.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-258.4543386630371,8.356397860892946,13.234405236986197,9.478549445085294,17.17377192324492,-2.0740024496095844,-999.0,-999.0,20.606851289423215,0.0,15.538186062082358,15.016457219758019,25.83002404328996,-999.0,-999.0,21.43137603401458,-17.050698749831678
252,20,0.4,0.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-283.22868400504217,3.7256715193929346,-28.430353033965584,0.8837738288863809,-31.469647524728387,-38.206038525725496,-999.0,-999.0,-28.103558379652622,-16.834872532525587,-30.07500644781354,-28.86063406426564,-18.704353196741174,-999.0,-999.0,-3.156664998633048,-29.47290520046729
252,20,0.4,0.7,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-290.56141975300795,-3.1080653216700407,-37.269447907343604,-28.957931535724903,-41.3379424358019,-32.00372843913848,-999.0,-999.0,-36.84143840464791,-17.712579985120637,-46.892472864406464,-39.80604225870413,-19.974162843715597,-999.0,-999.0,-35.497084478673834,-26.12846514184304
252,20,0.4,0.6,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-286.32397076240767,-4.977180186672647,-44.68264867621585,-19.58001012401178,-20.292419109075087,-42.760340478416595,-999.0,-999.0,-23.544766272551943,15.81464428922691,-50.69081338871418,-24.30502162234181,-30.23105459559481,-999.0,-999.0,-51.02094411129285,-7.566187347127454
252,20,0.4,0.8,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-284.20598168853337,0.5000343674942377,-23.910230624514128,-3.128983618241088,-18.533853309746423,-28.250415575672644,-999.0,-999.0,-34.796869959085996,-29.467971468291733,-11.435313848217751,6.066942772680702,-74.82191316007867,-999.0,-999.0,-19.52280626444121,-29.28831027239146
252,20,0.4,1.0,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-284.26625919454483,-1.054131630414285,-4.4492879882595435,8.988748461918034,-40.030157495450695,-14.188449680564347,-999.0,-999.0,-54.64254907038458,-28.935094791696127,-5.40810055962591,-22.265527675013903,-39.51640133999838,-999.0,-999.0,-36.38274213349395,-31.16432564560322
252,20,0.4,1.1,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-289.45878657065913,2.8364135012802025,-65.25559873659168,-40.681674912105095,-22.810048296808695,-34.32579214278046,-999.0,-999.0,-49.93375330794147,12.390067654720282,-14.066429753156944,-42.24672637230961,-48.87460195444625,-999.0,-999.0,-21.986100110106936,-18.091140628359394
252,20,0.4,1.2,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-288.06558278560186,-1.6005430441616908,-24.903546344000254,-19.24441261428774,-22.715968033937216,-45.24439473208423,-999.0,-999.0,-24.508424381474455,-42.89642732854063,-11.80613299289519,-63.48418164646494,-56.471809334170665,-999.0,-999.0,-16.046336183416624,2.3378918072435386
252,20,0.4,0.9,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-286.11672199787904,7.096556823413125,-43.9693590743302,-47.743492912119,-28.820683782372644,-68.28047214013161,-999.0,-999.0,-19.09621623606116,-22.301713299662325,-35.28760180271125,-21.265221641816712,2.123068592921533,-999.0,-999.0,4.830894811308488,-15.940032483210814
252,20,0.4,1.3,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-297.2611266198579,2.7162644576293657,-62.303527145188305,-39.350236110183076,-72.15219791128956,-89.65078432471759,-999.0,-999.0,-24.39960564275707,-22.924770223096854,-21.159597278228564,-25.507977672987717,-44.62178326444677,-999.0,-999.0,-31.359292456119228,-29.487127268855495
252,20,0.4,1.4,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-290.48413306444735,4.57201225809112,-49.8677077541435,9.751695379814977,-35.139237111383935,-29.609711362242123,-999.0,-999.0,-52.60712934845967,-25.237035877851334,-21.88078453511557,-38.32689719638368,-28.46559109248185,-999.0,-999.0,-32.583830785004636,-57.29576628345971
252,20,0.4,1.5,4.8,1.0,2.0,0.2,SL_ZScore,TP_Multiple,2.5,5.0,-287.8609839528454,-1.4553541214019203,-53.87898855692378,-29.655172382483695,-40.653039560824745,-9.73519360945058,-999.0,-999.0,-41.71711997446897,9.217434979067896,-56.28788433551492,-31.96172863374848,-30.975024920168746,-999.0,-999.0,16.12697165132251,-52.39501394948813
