Date,AUDCAD,AUDJPY,AUDNZD,AUDSGD,AUDUSD,EURSGD,EURUSD,GBPUSD,XAGUSD,XAUUSD
2024-03-01 00:00:00,0.88182,97.535,1.06769,0.87466,0.64997,1.45393,1.08053,1.26269,22.642,2044.04
2024-03-01 01:00:00,0.88244,97.66,1.06799,0.87485,0.65015,1.4546,1.08111,1.26253,22.652,2043.67
2024-03-01 02:00:00,0.88252,97.817,1.0674,0.8755,0.65059,1.45601,1.0821,1.26332,22.658,2044.3
2024-03-01 03:00:00,0.88292,97.879,1.06859,0.87607,0.65101,1.45562,1.0818,1.26311,22.692,2045.38
2024-03-01 04:00:00,0.88334,97.906,1.06834,0.87621,0.65132,1.45498,1.08166,1.26313,22.773,2046.51
2024-03-01 05:00:00,0.88301,97.862,1.06823,0.87576,0.65077,1.45503,1.08133,1.26279,22.723,2045.46
2024-03-01 06:00:00,0.88316,97.916,1.0686,0.87605,0.65086,1.45512,1.08119,1.2625,22.694,2045.0
2024-03-01 07:00:00,0.88332,97.866,1.06817,0.8759,0.65096,1.45425,1.0809,1.26272,22.716,2046.72
2024-03-01 08:00:00,0.88283,97.845,1.06813,0.87517,0.65017,1.45524,1.08122,1.26304,22.61,2045.36
2024-03-01 09:00:00,0.88207,97.787,1.06706,0.8741,0.64914,1.45565,1.08111,1.26296,22.506,2039.76
2024-03-01 10:00:00,0.88244,97.906,1.06698,0.87524,0.65002,1.45604,1.08149,1.26288,22.635,2046.36
2024-03-01 11:00:00,0.88305,97.794,1.0667,0.87571,0.65043,1.45528,1.08102,1.26286,22.675,2054.81
2024-03-01 12:00:00,0.88325,97.858,1.06737,0.87596,0.65072,1.45618,1.08184,1.26418,22.709,2055.36
2024-03-01 13:00:00,0.88247,97.849,1.06763,0.87526,0.64993,1.45599,1.08127,1.2628,22.68,2052.37
2024-03-01 14:00:00,0.88266,97.878,1.06747,0.87508,0.64976,1.45603,1.08126,1.26295,22.664,2051.58
2024-03-01 15:00:00,0.88242,97.808,1.06746,0.87479,0.64912,1.45514,1.07993,1.25994,22.577,2046.39
2024-03-01 16:00:00,0.88513,98.053,1.06914,0.87812,0.65318,1.45643,1.08348,1.26516,22.936,2069.22
2024-03-01 17:00:00,0.88472,98.041,1.06936,0.87763,0.65275,1.45606,1.08307,1.26492,23.083,2081.04
2024-03-01 18:00:00,0.88495,98.041,1.0695,0.87759,0.65298,1.45636,1.08374,1.26551,23.118,2084.77
2024-03-01 19:00:00,0.88517,98.026,1.06966,0.87758,0.65299,1.45664,1.08396,1.26566,23.223,2085.62
2024-03-01 20:00:00,0.88537,98.028,1.06949,0.87754,0.65303,1.45665,1.0841,1.26613,23.181,2085.19
2024-03-01 21:00:00,0.88519,98.033,1.06895,0.87752,0.65293,1.45632,1.0837,1.26548,23.144,2083.4
2024-03-01 22:00:00,0.8841,97.885,1.06765,0.87752,0.65217,1.45632,1.08382,1.2645,23.143,2083.41
2024-03-03 23:00:00,0.8841,97.885,1.06765,0.87648,0.65217,1.4563,1.08382,1.2645,23.143,2083.41
2024-03-04 00:00:00,0.8844,97.982,1.06936,0.87704,0.65267,1.45671,1.08413,1.2659,23.143,2083.41
2024-03-04 01:00:00,0.88472,97.938,1.06927,0.87726,0.65303,1.45679,1.08455,1.26644,23.146,2082.53
2024-03-04 02:00:00,0.88442,97.914,1.06969,0.87677,0.65222,1.45706,1.08398,1.26587,23.031,2080.16
2024-03-04 03:00:00,0.88491,98.011,1.06974,0.87717,0.65268,1.45739,1.08451,1.26647,23.059,2081.49
2024-03-04 04:00:00,0.88428,97.936,1.06924,0.87664,0.65222,1.45735,1.08437,1.26643,23.051,2081.39
2024-03-04 05:00:00,0.88403,97.952,1.06917,0.87611,0.65193,1.45709,1.08435,1.26625,23.024,2080.81
2024-03-04 06:00:00,0.8838,97.938,1.06878,0.8756,0.65164,1.45698,1.08441,1.26616,23.004,2081.48
2024-03-04 07:00:00,0.88481,98.1,1.0695,0.87644,0.65247,1.45688,1.08466,1.26656,23.071,2083.47
2024-03-04 08:00:00,0.88453,98.073,1.06891,0.87629,0.65249,1.45744,1.08535,1.26774,23.124,2087.38
2024-03-04 09:00:00,0.88416,97.972,1.06944,0.87543,0.65153,1.45696,1.08445,1.26687,23.073,2083.82
2024-03-04 10:00:00,0.88455,97.998,1.06828,0.87606,0.65228,1.45694,1.08489,1.26768,23.138,2085.1
2024-03-04 11:00:00,0.88427,98.099,1.0685,0.87588,0.6522,1.45743,1.08534,1.26741,23.125,2083.89
2024-03-04 12:00:00,0.88459,98.104,1.06893,0.87569,0.65221,1.45746,1.08559,1.26765,23.108,2082.07
2024-03-04 13:00:00,0.88456,98.064,1.06891,0.87554,0.65185,1.45616,1.08424,1.26738,23.117,2082.58
2024-03-04 14:00:00,0.88401,98.042,1.06898,0.87521,0.65164,1.4569,1.08484,1.26767,23.326,2091.55
2024-03-04 15:00:00,0.88445,98.017,1.06806,0.87543,0.65205,1.45777,1.08594,1.26913,23.491,2100.77
2024-03-04 16:00:00,0.8839,98.084,1.06888,0.87518,0.65181,1.45837,1.08629,1.26969,23.591,2109.06
2024-03-04 17:00:00,0.88432,98.08,1.06875,0.87545,0.65193,1.45832,1.08611,1.26976,23.776,2119.18
2024-03-04 18:00:00,0.88398,98.052,1.06858,0.87497,0.65142,1.45821,1.08577,1.26952,23.767,2116.42
2024-03-04 19:00:00,0.88405,98.031,1.06878,0.87479,0.65115,1.45813,1.08562,1.26906,23.789,2115.25
2024-03-04 20:00:00,0.88389,97.996,1.06811,0.87439,0.65095,1.45815,1.08564,1.26898,23.883,2116.26
2024-03-04 21:00:00,0.88348,97.961,1.06774,0.87424,0.65084,1.45803,1.08556,1.26884,23.891,2116.57
2024-03-04 22:00:00,0.883,97.93,1.06679,0.87398,0.65069,1.45761,1.08532,1.2688,23.875,2114.27
2024-03-04 23:00:00,0.8832,97.898,1.06732,0.87381,0.65077,1.45703,1.08529,1.26886,23.875,2114.27
2024-03-05 00:00:00,0.88319,97.883,1.06741,0.87399,0.65062,1.45785,1.08538,1.26885,23.875,2114.27
2024-03-05 01:00:00,0.88348,97.872,1.06786,0.87415,0.65077,1.45762,1.08527,1.26918,23.847,2115.44
2024-03-05 02:00:00,0.88325,97.92,1.06807,0.87404,0.65082,1.45689,1.08492,1.26891,23.691,2112.62
2024-03-05 03:00:00,0.88267,97.82,1.06809,0.8734,0.65001,1.45769,1.08498,1.26844,23.704,2112.28
2024-03-05 04:00:00,0.88289,97.854,1.06743,0.87356,0.65021,1.45808,1.08539,1.26887,23.679,2112.94
2024-03-05 05:00:00,0.88295,97.857,1.06786,0.87351,0.65009,1.45777,1.08503,1.26841,23.716,2115.85
2024-03-05 06:00:00,0.88153,97.66,1.06691,0.87176,0.64894,1.45774,1.08527,1.26822,23.816,2119.24
2024-03-05 07:00:00,0.88086,97.515,1.06663,0.87106,0.64806,1.45772,1.08464,1.26759,23.792,2117.28
2024-03-05 08:00:00,0.88151,97.521,1.06694,0.87151,0.64837,1.45774,1.08461,1.26757,23.83,2114.39
2024-03-05 09:00:00,0.88117,97.482,1.06704,0.87108,0.64798,1.45799,1.08469,1.26737,23.934,2120.62
2024-03-05 10:00:00,0.88125,97.553,1.06762,0.87169,0.6486,1.45819,1.08511,1.26846,23.924,2124.44
2024-03-05 11:00:00,0.88183,97.661,1.06745,0.87241,0.64933,1.4576,1.085,1.26844,23.891,2123.65
2024-03-05 12:00:00,0.88196,97.649,1.06753,0.87246,0.64921,1.45787,1.08496,1.26767,23.954,2124.42
2024-03-05 13:00:00,0.88212,97.58,1.06775,0.87214,0.64891,1.45783,1.0847,1.26793,23.925,2124.38
2024-03-05 14:00:00,0.88234,97.462,1.06725,0.87235,0.64938,1.45681,1.08459,1.26901,23.981,2127.7
2024-03-05 15:00:00,0.88172,97.47,1.06637,0.87217,0.64931,1.45653,1.08445,1.26939,23.899,2128.1
2024-03-05 16:00:00,0.88465,97.788,1.06842,0.8748,0.65202,1.4584,1.08711,1.27313,23.83,2126.6
2024-03-05 17:00:00,0.88327,97.668,1.06829,0.87344,0.65051,1.45814,1.08608,1.27096,23.748,2128.3
2024-03-05 18:00:00,0.88374,97.704,1.06871,0.87397,0.65099,1.4578,1.08597,1.27101,23.748,2130.89
2024-03-05 19:00:00,0.88406,97.579,1.06894,0.87369,0.65065,1.4571,1.08525,1.27042,23.659,2130.68
2024-03-05 20:00:00,0.88394,97.499,1.0687,0.87323,0.6503,1.45715,1.08526,1.27012,23.665,2129.56
2024-03-05 21:00:00,0.88422,97.515,1.06879,0.87315,0.65048,1.45725,1.08574,1.27038,23.665,2129.61
2024-03-05 22:00:00,0.883,97.44,1.06693,0.87193,0.64979,1.45717,1.08547,1.27034,23.65,2127.94
2024-03-05 23:00:00,0.88333,97.505,1.06797,0.87254,0.65004,1.45711,1.08565,1.2701,23.65,2127.94
2024-03-06 00:00:00,0.88367,97.574,1.06824,0.87327,0.6503,1.45756,1.08551,1.27032,23.65,2127.94
2024-03-06 01:00:00,0.88299,97.4,1.06896,0.8722,0.64938,1.45707,1.08496,1.26959,23.67,2126.84
2024-03-06 02:00:00,0.88272,97.482,1.0691,0.87271,0.64977,1.45626,1.08436,1.26917,23.57,2125.43
2024-03-06 03:00:00,0.88432,97.6,1.0696,0.87399,0.6511,1.45657,1.08522,1.2699,23.644,2126.35
2024-03-06 04:00:00,0.88486,97.689,1.06984,0.87446,0.65139,1.45648,1.08505,1.26985,23.592,2124.75
2024-03-06 05:00:00,0.88475,97.659,1.0692,0.87417,0.65135,1.45622,1.08515,1.27009,23.608,2126.17
2024-03-06 06:00:00,0.88505,97.687,1.06928,0.87435,0.65163,1.45628,1.08548,1.27027,23.689,2125.25
2024-03-06 07:00:00,0.88521,97.64,1.06954,0.87423,0.65164,1.45672,1.08593,1.27035,23.685,2127.24
2024-03-06 08:00:00,0.88555,97.459,1.06928,0.87409,0.65179,1.45649,1.08616,1.27097,23.697,2128.44
2024-03-06 09:00:00,0.88577,97.65,1.0692,0.87455,0.65211,1.45801,1.08728,1.27246,23.687,2125.04
2024-03-06 10:00:00,0.88592,97.621,1.06891,0.87467,0.65237,1.45806,1.08762,1.27296,23.745,2128.62
2024-03-06 11:00:00,0.88592,97.644,1.06939,0.87465,0.6521,1.45877,1.08771,1.27201,23.678,2125.62
2024-03-06 12:00:00,0.88588,97.693,1.06912,0.87506,0.65256,1.4582,1.08754,1.2722,23.772,2132.48
2024-03-06 13:00:00,0.8859,97.553,1.0687,0.87424,0.65197,1.45723,1.08684,1.27058,23.776,2134.22
2024-03-06 14:00:00,0.88713,97.682,1.0695,0.87633,0.654,1.45833,1.08845,1.27232,23.817,2139.39
2024-03-06 15:00:00,0.88643,97.844,1.07003,0.87734,0.65501,1.45795,1.08863,1.27223,23.978,2144.86
2024-03-06 16:00:00,0.88713,98.058,1.07148,0.8786,0.65652,1.45918,1.09048,1.27412,24.038,2140.95
2024-03-06 17:00:00,0.8883,98.084,1.07088,0.87959,0.65754,1.45955,1.09119,1.2755,24.18,2148.18
2024-03-06 18:00:00,0.88744,98.125,1.0715,0.87974,0.65716,1.4593,1.0902,1.27431,24.206,2144.75
2024-03-06 19:00:00,0.88786,98.075,1.07112,0.87946,0.65709,1.45908,1.09027,1.27463,24.177,2147.12
2024-03-06 20:00:00,0.88741,98.054,1.07127,0.87908,0.65658,1.45873,1.08965,1.27399,24.13,2144.36
2024-03-06 21:00:00,0.88728,98.043,1.07108,0.87882,0.65648,1.45884,1.08988,1.27375,24.152,2146.59
2024-03-06 22:00:00,0.88634,97.988,1.06981,0.87809,0.65614,1.45822,1.08975,1.27286,24.147,2147.92
2024-03-06 23:00:00,0.88636,97.953,1.07002,0.87788,0.65594,1.45837,1.08977,1.2727,24.147,2147.92
2024-03-07 00:00:00,0.88712,97.994,1.07136,0.87875,0.6566,1.45853,1.08993,1.27348,24.147,2147.92
2024-03-07 01:00:00,0.88809,97.842,1.07141,0.87901,0.65714,1.4582,1.09029,1.2737,24.19,2148.86
2024-03-07 02:00:00,0.88772,97.623,1.07115,0.87873,0.65688,1.4576,1.08975,1.27292,24.042,2146.12
2024-03-07 03:00:00,0.88842,97.784,1.07108,0.87941,0.65739,1.45772,1.08981,1.2729,24.103,2150.72
2024-03-07 04:00:00,0.88904,97.839,1.07153,0.87997,0.65813,1.45725,1.09003,1.27325,24.105,2151.7
2024-03-07 05:00:00,0.88918,97.799,1.07086,0.88037,0.65839,1.45778,1.09034,1.27385,24.171,2158.24
2024-03-07 06:00:00,0.88831,97.728,1.07058,0.87969,0.65752,1.45815,1.09002,1.27326,24.015,2154.45
2024-03-07 07:00:00,0.88957,97.588,1.07136,0.88025,0.65853,1.45701,1.09014,1.27388,24.068,2155.34
2024-03-07 08:00:00,0.88987,97.464,1.07128,0.88047,0.65884,1.45562,1.08934,1.27348,24.086,2155.96
2024-03-07 09:00:00,0.89061,97.53,1.07105,0.88085,0.65932,1.45574,1.08976,1.27359,24.108,2155.24
2024-03-07 10:00:00,0.89084,97.61,1.07157,0.8811,0.65962,1.456,1.09013,1.27492,24.138,2157.64
2024-03-07 11:00:00,0.89178,97.682,1.07192,0.88228,0.66062,1.45505,1.08962,1.27589,24.167,2157.56
2024-03-07 12:00:00,0.89136,97.624,1.07221,0.88197,0.66036,1.45481,1.08939,1.27543,24.113,2156.02
2024-03-07 13:00:00,0.89098,97.616,1.07172,0.8818,0.66034,1.45459,1.08941,1.27494,24.17,2158.38
2024-03-07 14:00:00,0.89116,97.652,1.0718,0.88271,0.66088,1.45197,1.08721,1.2751,24.242,2159.53
2024-03-07 15:00:00,0.89141,97.912,1.07215,0.88244,0.66104,1.45693,1.09152,1.27672,24.313,2153.98
2024-03-07 16:00:00,0.89166,98.004,1.07277,0.88274,0.66161,1.45812,1.09297,1.2788,24.462,2153.64
2024-03-07 17:00:00,0.89102,97.982,1.07212,0.88241,0.66168,1.45879,1.094,1.27928,24.373,2156.15
2024-03-07 18:00:00,0.89116,97.989,1.07208,0.88263,0.66165,1.45881,1.09368,1.27911,24.358,2158.2
2024-03-07 19:00:00,0.89087,98.04,1.07256,0.88268,0.66197,1.45886,1.09419,1.28037,24.296,2157.04
2024-03-07 20:00:00,0.89084,97.989,1.07222,0.88265,0.6621,1.45913,1.09465,1.28038,24.34,2159.99
2024-03-07 21:00:00,0.8906,97.996,1.07201,0.8823,0.66181,1.45923,1.09467,1.28077,24.301,2158.54
2024-03-07 22:00:00,0.89034,97.945,1.07123,0.88183,0.66169,1.45867,1.09465,1.28061,24.307,2159.83
2024-03-07 23:00:00,0.88986,97.838,1.07117,0.88168,0.66148,1.45889,1.09465,1.28068,24.307,2159.83
2024-03-08 00:00:00,0.8906,97.889,1.07155,0.88248,0.66207,1.45951,1.09509,1.28125,24.307,2159.83
2024-03-08 01:00:00,0.89092,97.868,1.07215,0.88268,0.66242,1.45908,1.0951,1.28132,24.374,2160.82
2024-03-08 02:00:00,0.89022,97.94,1.07318,0.88243,0.66198,1.45937,1.09477,1.28082,24.275,2157.79
2024-03-08 03:00:00,0.89054,97.94,1.07299,0.88244,0.66195,1.45896,1.09454,1.28056,24.243,2155.32
2024-03-08 04:00:00,0.8911,97.944,1.07359,0.88308,0.66265,1.4587,1.0947,1.28066,24.292,2157.59
2024-03-08 05:00:00,0.8909,97.942,1.07312,0.88267,0.66245,1.45824,1.09454,1.28065,24.326,2157.66
2024-03-08 06:00:00,0.89175,98.03,1.07385,0.88374,0.66329,1.4583,1.09462,1.28088,24.306,2157.66
2024-03-08 07:00:00,0.89174,98.068,1.07402,0.88351,0.6633,1.45808,1.09479,1.28081,24.388,2161.16
2024-03-08 08:00:00,0.89192,98.123,1.07364,0.88407,0.66355,1.45655,1.09334,1.28026,24.473,2161.34
2024-03-08 09:00:00,0.89131,98.062,1.07352,0.88394,0.66343,1.45686,1.09356,1.28192,24.464,2165.08
2024-03-08 10:00:00,0.89263,97.746,1.07414,0.88433,0.66436,1.45539,1.0935,1.28267,24.495,2169.0
2024-03-08 11:00:00,0.89343,97.756,1.0744,0.88467,0.6646,1.4552,1.09332,1.28358,24.512,2168.4
2024-03-08 12:00:00,0.89386,97.749,1.07438,0.88458,0.66455,1.45532,1.09344,1.28287,24.489,2168.24
2024-03-08 13:00:00,0.89283,97.731,1.07348,0.88386,0.66385,1.45529,1.09316,1.28375,24.454,2165.96
2024-03-08 14:00:00,0.89335,97.636,1.07196,0.88344,0.66439,1.45688,1.09579,1.28628,24.337,2171.12
2024-03-08 15:00:00,0.8938,97.604,1.07127,0.88343,0.66449,1.45663,1.09575,1.28777,24.308,2170.81
2024-03-08 16:00:00,0.89316,97.631,1.07235,0.88302,0.66405,1.45734,1.09606,1.28794,24.327,2177.16
2024-03-08 17:00:00,0.89233,97.501,1.07225,0.88198,0.6625,1.45628,1.09401,1.28484,24.324,2180.62
2024-03-08 18:00:00,0.89283,97.369,1.07225,0.88171,0.6623,1.45616,1.09391,1.2848,24.371,2184.96
2024-03-08 19:00:00,0.89302,97.332,1.07223,0.88125,0.66185,1.45608,1.09369,1.28418,24.29,2174.26
2024-03-08 20:00:00,0.89318,97.405,1.07221,0.88175,0.66245,1.4562,1.09414,1.28555,24.299,2176.32
2024-03-08 21:00:00,0.89331,97.355,1.07214,0.88156,0.66204,1.45608,1.0936,1.28495,24.27,2177.25
2024-03-08 22:00:00,0.89341,97.39,1.07125,0.88156,0.66209,1.45608,1.0937,1.28523,24.29,2177.13
2024-03-10 23:00:00,0.89341,97.39,1.07125,0.88128,0.66209,1.45517,1.0937,1.28523,24.29,2177.13
2024-03-11 00:00:00,0.89296,97.334,1.07264,0.8814,0.66198,1.45615,1.09374,1.28471,24.29,2177.13
2024-03-11 01:00:00,0.89291,97.237,1.0719,0.88187,0.66241,1.4566,1.09425,1.28544,24.378,2181.58
2024-03-11 02:00:00,0.89242,97.168,1.07195,0.88107,0.66211,1.4559,1.0942,1.2855,24.419,2186.6
2024-03-11 03:00:00,0.89162,97.184,1.07128,0.8808,0.6617,1.45614,1.09403,1.28542,24.328,2180.18
2024-03-11 04:00:00,0.89125,97.195,1.0712,0.87983,0.6609,1.45606,1.09386,1.28475,24.234,2177.38
2024-03-11 05:00:00,0.8913,97.137,1.07103,0.8798,0.66112,1.45585,1.0941,1.28494,24.266,2179.44
2024-03-11 06:00:00,0.89143,97.103,1.0708,0.87975,0.66103,1.45561,1.09384,1.28503,24.265,2180.66
2024-03-11 07:00:00,0.8914,97.194,1.07087,0.87969,0.66131,1.45526,1.0941,1.2848,24.284,2177.96
2024-03-11 08:00:00,0.89189,97.194,1.07083,0.88008,0.66156,1.45542,1.09419,1.28531,24.341,2179.44
2024-03-11 09:00:00,0.89207,97.102,1.07132,0.88004,0.6617,1.45505,1.09418,1.28443,24.353,2182.22
2024-03-11 10:00:00,0.89092,96.969,1.07129,0.87907,0.66096,1.45542,1.09443,1.28354,24.298,2177.35
2024-03-11 11:00:00,0.89144,97.018,1.07085,0.87994,0.66176,1.45376,1.09343,1.28412,24.332,2180.48
2024-03-11 12:00:00,0.89127,97.014,1.07057,0.87961,0.66149,1.45476,1.09414,1.28456,24.296,2177.63
2024-03-11 13:00:00,0.8914,97.0,1.0706,0.8796,0.6615,1.45491,1.09427,1.28499,24.34,2178.88
2024-03-11 14:00:00,0.89147,96.899,1.06993,0.87789,0.65999,1.45359,1.09292,1.2823,24.419,2177.14
2024-03-11 15:00:00,0.89141,97.009,1.07106,0.87842,0.66009,1.45294,1.09193,1.28231,24.4,2181.72
2024-03-11 16:00:00,0.89121,97.095,1.07077,0.87911,0.66058,1.45366,1.09242,1.28147,24.438,2181.94
2024-03-11 17:00:00,0.89102,97.028,1.07125,0.8792,0.66071,1.45388,1.0927,1.28038,24.478,2184.3
2024-03-11 18:00:00,0.89093,97.069,1.07108,0.87944,0.66095,1.45375,1.0927,1.28058,24.468,2180.75
2024-03-11 19:00:00,0.89064,97.043,1.07134,0.87883,0.66054,1.4534,1.0925,1.28076,24.461,2179.6
2024-03-11 20:00:00,0.89135,97.124,1.07172,0.87946,0.66099,1.45328,1.09239,1.2806,24.42,2180.8
2024-03-11 21:00:00,0.89108,97.144,1.07176,0.87951,0.661,1.45361,1.09259,1.28081,24.425,2181.31
2024-03-11 22:00:00,0.89145,97.154,1.07149,0.8794,0.66126,1.45268,1.09249,1.28116,24.45,2182.4
2024-03-11 23:00:00,0.89105,97.142,1.07127,0.87909,0.66101,1.45307,1.09246,1.28103,24.45,2182.4
2024-03-12 00:00:00,0.89123,97.14,1.07187,0.87947,0.66108,1.45325,1.09249,1.28108,24.45,2182.4
2024-03-12 01:00:00,0.89133,97.046,1.07189,0.87987,0.66138,1.45379,1.09304,1.2817,24.485,2183.61
2024-03-12 02:00:00,0.89161,97.142,1.07257,0.87991,0.66145,1.45361,1.09284,1.28155,24.413,2180.27
2024-03-12 03:00:00,0.89162,97.224,1.07243,0.88022,0.66171,1.45423,1.09333,1.28197,24.473,2182.72
2024-03-12 04:00:00,0.8914,97.517,1.07162,0.88046,0.66153,1.45537,1.0936,1.28205,24.423,2179.08
2024-03-12 05:00:00,0.89142,97.507,1.07145,0.88029,0.66158,1.45499,1.0936,1.28179,24.433,2177.42
2024-03-12 06:00:00,0.89117,97.478,1.07173,0.88016,0.66141,1.45523,1.09366,1.2818,24.46,2178.17
2024-03-12 07:00:00,0.8908,97.526,1.07168,0.87974,0.66113,1.45531,1.09381,1.28197,24.45,2176.14
2024-03-12 08:00:00,0.89121,97.509,1.0721,0.88026,0.66157,1.45518,1.09379,1.28155,24.385,2175.32
2024-03-12 09:00:00,0.8916,97.503,1.07253,0.88058,0.66182,1.45435,1.09316,1.27891,24.403,2176.96
2024-03-12 10:00:00,0.89119,97.449,1.07322,0.88025,0.66156,1.45362,1.09245,1.27865,24.442,2177.72
2024-03-12 11:00:00,0.89117,97.513,1.07323,0.88042,0.66148,1.45462,1.09301,1.2789,24.417,2176.91
2024-03-12 12:00:00,0.89112,97.467,1.07313,0.88045,0.6616,1.45491,1.09337,1.27963,24.427,2176.45
2024-03-12 13:00:00,0.89153,97.508,1.07301,0.8801,0.6614,1.45471,1.09333,1.27908,24.365,2171.88
2024-03-12 14:00:00,0.89207,97.611,1.07279,0.88045,0.66115,1.45405,1.09199,1.27704,24.343,2169.86
2024-03-12 15:00:00,0.8908,97.479,1.07308,0.87901,0.65954,1.45394,1.09105,1.27596,24.115,2160.36
2024-03-12 16:00:00,0.89017,97.553,1.07362,0.87907,0.65962,1.45474,1.09168,1.27715,24.169,2161.99
2024-03-12 17:00:00,0.89061,97.462,1.07322,0.87955,0.6599,1.45498,1.09174,1.2783,24.207,2162.93
2024-03-12 18:00:00,0.89063,97.436,1.07337,0.87919,0.65971,1.45478,1.09172,1.2777,24.234,2165.71
2024-03-12 19:00:00,0.89073,97.509,1.07365,0.87929,0.65983,1.45493,1.0919,1.27829,24.097,2154.93
2024-03-12 20:00:00,0.89111,97.514,1.07333,0.87982,0.6603,1.45543,1.09239,1.279,24.071,2153.46
2024-03-12 21:00:00,0.89099,97.531,1.07365,0.87981,0.66045,1.45527,1.09254,1.27931,24.124,2157.3
2024-03-12 22:00:00,0.89105,97.515,1.07388,0.87996,0.66053,1.45541,1.0926,1.27911,24.115,2158.17
2024-03-12 23:00:00,0.89097,97.501,1.07397,0.87981,0.6605,1.45524,1.09261,1.27916,24.115,2158.17
2024-03-13 00:00:00,0.89124,97.5,1.07448,0.88003,0.66067,1.45539,1.09273,1.27915,24.115,2158.17
2024-03-13 01:00:00,0.89141,97.528,1.0744,0.88023,0.66068,1.45559,1.09264,1.2794,24.13,2156.95
2024-03-13 02:00:00,0.89096,97.316,1.07414,0.87952,0.66039,1.4551,1.09268,1.2793,24.161,2159.26
2024-03-13 03:00:00,0.89102,97.33,1.07386,0.87955,0.66025,1.45503,1.09237,1.27918,24.123,2158.52
2024-03-13 04:00:00,0.89206,97.423,1.07338,0.88051,0.6611,1.45515,1.09267,1.27935,24.103,2160.32
2024-03-13 05:00:00,0.89229,97.459,1.07311,0.88088,0.66131,1.45542,1.09275,1.27935,24.109,2159.09
2024-03-13 06:00:00,0.89232,97.583,1.07312,0.88102,0.66129,1.45514,1.09232,1.27897,24.086,2159.28
2024-03-13 07:00:00,0.89244,97.616,1.07268,0.88129,0.66151,1.45577,1.09284,1.27923,24.15,2160.02
2024-03-13 08:00:00,0.89204,97.666,1.07255,0.88107,0.66107,1.45623,1.09275,1.27916,24.168,2159.4
2024-03-13 09:00:00,0.89194,97.663,1.07262,0.88134,0.66136,1.45593,1.09264,1.27849,24.181,2159.71
2024-03-13 10:00:00,0.89146,97.737,1.07284,0.88098,0.66097,1.45633,1.09275,1.2792,24.193,2158.19
2024-03-13 11:00:00,0.89128,97.768,1.07376,0.88105,0.66066,1.45671,1.0923,1.27751,24.213,2158.51
2024-03-13 12:00:00,0.89155,97.751,1.07416,0.88115,0.66088,1.45717,1.09303,1.27901,24.294,2163.35
2024-03-13 13:00:00,0.89172,97.841,1.07402,0.88131,0.66123,1.45822,1.09419,1.2807,24.261,2163.96
2024-03-13 14:00:00,0.89174,97.788,1.07401,0.88119,0.66101,1.45775,1.09364,1.27993,24.366,2163.55
2024-03-13 15:00:00,0.8913,97.822,1.07426,0.88156,0.66148,1.45743,1.09369,1.27904,24.386,2166.03
2024-03-13 16:00:00,0.8912,97.854,1.07444,0.88181,0.66192,1.4575,1.09418,1.28013,24.468,2168.93
2024-03-13 17:00:00,0.89194,97.821,1.07548,0.88213,0.66215,1.45773,1.09433,1.2796,24.81,2171.71
2024-03-13 18:00:00,0.89199,97.829,1.07514,0.88211,0.66233,1.45806,1.09487,1.27964,24.93,2173.6
2024-03-13 19:00:00,0.89257,97.884,1.07537,0.88275,0.66306,1.45855,1.09568,1.28064,24.927,2174.48
2024-03-13 20:00:00,0.89209,97.886,1.07554,0.88231,0.66247,1.45831,1.09506,1.27936,24.979,2174.8
2024-03-13 21:00:00,0.89176,97.871,1.07564,0.882,0.66202,1.4583,1.0947,1.27956,24.911,2172.53
2024-03-13 22:00:00,0.89174,97.821,1.07521,0.88203,0.66206,1.45816,1.09467,1.27958,24.985,2174.01
2024-03-13 23:00:00,0.89152,97.722,1.0746,0.88176,0.662,1.45812,1.09484,1.27974,24.985,2174.01
2024-03-14 00:00:00,0.89191,97.79,1.07548,0.882,0.66209,1.45854,1.09486,1.27981,24.985,2174.01
2024-03-14 01:00:00,0.89226,97.804,1.07498,0.88261,0.6627,1.45861,1.0953,1.27999,25.03,2175.4
2024-03-14 02:00:00,0.89209,97.769,1.07418,0.8824,0.66245,1.45822,1.09484,1.27991,25.054,2176.21
2024-03-14 03:00:00,0.89255,97.897,1.07363,0.88316,0.66295,1.45837,1.09486,1.27997,25.086,2174.66
2024-03-14 04:00:00,0.89095,97.816,1.07339,0.88166,0.6614,1.45865,1.09436,1.27918,24.996,2172.72
2024-03-14 05:00:00,0.89101,97.768,1.07387,0.8814,0.66125,1.45833,1.0942,1.27887,24.991,2172.21
2024-03-14 06:00:00,0.8913,97.84,1.07377,0.88193,0.66152,1.45854,1.09422,1.27908,24.95,2171.77
2024-03-14 07:00:00,0.89152,97.85,1.07422,0.882,0.66152,1.45837,1.09394,1.2788,24.879,2168.79
2024-03-14 08:00:00,0.89142,97.849,1.07439,0.88187,0.66168,1.45757,1.09375,1.27936,24.888,2168.66
2024-03-14 09:00:00,0.89159,97.868,1.07408,0.88201,0.66189,1.457,1.0935,1.28023,24.929,2168.67
2024-03-14 10:00:00,0.89146,97.853,1.07437,0.88172,0.66181,1.457,1.09375,1.28065,24.962,2169.55
2024-03-14 11:00:00,0.89176,97.884,1.07384,0.88229,0.66239,1.45717,1.09411,1.2815,25.005,2170.03
