Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,EntryZScore,StopZScore
3655,-0.31,-1004.65,-66.97667,0.79842,-0.28112,-0.30754,0,23.83,15,1.9,3.6
3756,-0.31,-1005.84,-67.056,0.79823,-0.28136,-0.30785,0,23.83,15,1.9,3.7
3857,-0.26,-1074.05,-71.60333,0.78771,-0.29324,-0.25541,0,24.42,15,1.9,3.8
3958,-0.46,-1495.41,-87.96529,0.72685,-0.41953,-0.46328,0,23.76,17,1.9,3.9
4059,-1.03,-2111.38,-81.20692,0.72374,-0.45996,-1.02507,0,30.6,26,1.9,4
4160,-0.46,-1104.53,-52.59667,0.8244,-0.30002,-0.46411,0,24.54,21,1.9,4.1
4261,-2.34,-4699.13,-85.43873,0.55591,-0.67909,-2.33907,0,46.13,55,1.9,4.2
4362,-1.56,-3161.53,-87.82028,0.7903,-0.56605,-1.55681,0,37.24,36,1.9,4.3
4463,-2.01,-3146.73,-58.27278,0.85329,-0.25441,-2.00604,0,56.66,54,1.9,4.4
4564,-0.62,-2938.31,-244.85917,0.649,-0.55125,-0.62491,0,35.54,12,1.9,4.5
4665,-0.62,-2938.31,-244.85917,0.649,-0.55125,-0.62491,0,35.54,12,1.9,4.6
4766,-1.5,-3252.32,-191.31294,0.35855,-0.74627,-1.50437,0,29.05,17,1.9,4.7
4867,-1.5,-3252.32,-191.31294,0.35855,-0.74627,-1.50437,0,29.05,17,1.9,4.8
4968,-1.74,-5787.43,-413.38786,0.43472,-0.85354,-1.73903,0,45.2,14,1.9,4.9
5069,-0.88,-5328.33,-409.87154,0.34133,-0.7112,-0.87584,0,49.95,13,1.9,5
5170,-0.88,-5328.33,-409.87154,0.34133,-0.7112,-0.87584,0,49.95,13,1.9,5.1
5271,-0.86,-5229.07,-402.23615,0.34813,-0.70684,-0.86301,0,49.32,13,1.9,5.2
5372,-4.31,-7570.08,-302.8032,0.35512,-0.89985,-4.30912,0,56.08,25,1.9,5.3
5473,-4.31,-7570.08,-302.8032,0.35512,-0.89985,-4.30912,0,56.08,25,1.9,5.4
5574,-4.4,-7831.41,-340.49609,0.27015,-0.90362,-4.39933,0,57.78,23,1.9,5.5
5675,-4.4,-7831.41,-340.49609,0.27015,-0.90362,-4.39933,0,57.78,23,1.9,5.6
5776,-1.69,-3749.73,-208.31833,0.59142,-0.57348,-1.69208,0,43.59,18,1.9,5.7
5877,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,1.9,5.8
5978,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,1.9,5.9
6079,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,1.9,6
6180,-0.55,-1855.68,-103.09333,0.84146,-0.28353,-0.54638,0,43.63,18,1.9,6.1
6281,-1.54,-3146.79,-131.11625,0.68916,-0.48061,-1.53831,0,43.65,24,1.9,6.2
6382,-0.54,-1834.55,-101.91944,0.84327,-0.28121,-0.54056,0,43.49,18,1.9,6.3
6483,-0.54,-1834.55,-101.91944,0.84327,-0.28121,-0.54056,0,43.49,18,1.9,6.4
6584,-0.54,-1834.55,-101.91944,0.84327,-0.28121,-0.54056,0,43.49,18,1.9,6.5
6685,-0.54,-1834.55,-101.91944,0.84327,-0.28121,-0.54056,0,43.49,18,1.9,6.6
6786,-0.54,-1834.55,-101.91944,0.84327,-0.28121,-0.54056,0,43.49,18,1.9,6.7
6887,-3.8,-7465.27,-392.90895,0.45185,-0.84661,-3.79759,0,57.4,19,1.9,6.8
6988,-0.61,-1877.03,-98.79105,0.8333,-0.29957,-0.60852,0,40.65,19,1.9,6.9
7089,-0.61,-1877.03,-98.79105,0.8333,-0.29957,-0.60852,0,40.65,19,1.9,7
7190,-0.61,-1877.03,-98.79105,0.8333,-0.29957,-0.60852,0,40.65,19,1.9,7.1
7291,-0.4,-1793.83,-128.13071,0.75101,-0.33345,-0.40194,0,33.09,14,1.9,7.2
7392,-0.4,-1817.36,-129.81143,0.75365,-0.32931,-0.39603,0,33.83,14,1.9,7.3
7493,-0.4,-1817.36,-129.81143,0.75365,-0.32931,-0.39603,0,33.83,14,1.9,7.4
7594,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,7.5
7695,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,7.6
7796,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,7.7
7897,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,7.8
7998,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,7.9
8099,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8
8200,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.1
8301,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.2
8402,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.3
8503,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.4
8604,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.5
8705,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.6
8806,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,1.9,8.7
8907,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,1.9,8.8
9008,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,1.9,8.9
9109,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,1.9,9
9210,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.1
9311,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.2
9412,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.3
9513,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.4
9614,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.5
9715,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.6
9816,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.7
9917,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.8
10018,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,9.9
10119,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,1.9,10
20,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0
121,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.1
222,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.2
323,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.3
424,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.4
525,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.5
626,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.6
727,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.7
828,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.8
929,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,0.9
1030,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1
1131,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.1
1232,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.2
1333,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.3
1434,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.4
1535,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.5
1636,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.6
1737,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.7
1838,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.8
1939,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,1.9
2040,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,2
2141,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,2.1
2242,-0.12,-342.97,-20.17471,0.93647,-0.10094,-0.11529,0,22.65,17,2,2.2
2343,-0.12,-342.25,-20.13235,0.93659,-0.10075,-0.11504,0,22.65,17,2,2.3
2444,-0.12,-351.7,-20.68824,0.93489,-0.10325,-0.11818,0,22.71,17,2,2.4
2545,-0.11,-333.22,-19.60118,0.9381,-0.09835,-0.11205,0,22.59,17,2,2.5
2646,-0.18,-754.38,-50.292,0.84824,-0.22443,-0.18006,0,22.41,15,2,2.6
2747,-0.18,-754.38,-50.292,0.84824,-0.22443,-0.18006,0,22.41,15,2,2.7
2848,-0.11,-337.51,-19.85353,0.93735,-0.09949,-0.11346,0,22.62,17,2,2.8
2949,-0.18,-1582.5,-143.86364,0.69795,-0.38467,-0.18285,0,27.43,11,2,2.9
3050,-0.18,-1582.5,-143.86364,0.69795,-0.38467,-0.18285,0,27.43,11,2,3
3151,-0.18,-1582.5,-143.86364,0.69795,-0.38467,-0.18285,0,27.43,11,2,3.1
3252,-0.18,-1566.18,-142.38,0.70013,-0.38222,-0.18107,0,27.32,11,2,3.2
3353,-0.18,-1528.61,-138.96455,0.7052,-0.37639,-0.17689,0,27.08,11,2,3.3
3454,-0.18,-1537.07,-139.73364,0.70405,-0.37768,-0.17778,0,27.13,11,2,3.4
3555,-0.18,-1537.07,-139.73364,0.70405,-0.37768,-0.17778,0,27.13,11,2,3.5
3656,-0.17,-1494.34,-135.84909,0.71005,-0.37109,-0.17311,0,26.85,11,2,3.6
3757,-0.17,-1488.34,-135.30364,0.71088,-0.37015,-0.17246,0,26.81,11,2,3.7
3858,-0.17,-1488.98,-135.36182,0.71079,-0.37025,-0.17252,0,26.81,11,2,3.8
3959,-0.22,-1557.62,-129.80167,0.70162,-0.38092,-0.22093,0,27.26,12,2,3.9
4060,-0.14,-1538.57,-153.857,0.70385,-0.37791,-0.14282,0,27.14,10,2,4
4161,-0.14,-1498.89,-149.889,0.70942,-0.3718,-0.13932,0,26.88,10,2,4.1
4262,-0.17,-1421.72,-142.172,0.72579,-0.35792,-0.16929,0,26.48,10,2,4.2
4363,-0.17,-1421.72,-142.172,0.72579,-0.35792,-0.16929,0,26.48,10,2,4.3
4464,-0.83,-1969.5,-93.78571,0.78573,-0.44324,-0.82716,0,29.62,21,2,4.4
4565,-0.62,-1829.44,-101.63556,0.77646,-0.4226,-0.61858,0,28.86,18,2,4.5
4666,-0.5,-2965.89,-228.14539,0.64591,-0.5523,-0.49836,0,35.8,13,2,4.6
4767,-0.5,-2965.89,-228.14539,0.64591,-0.5523,-0.49836,0,35.8,13,2,4.7
4868,-0.43,-3090.59,-309.059,0.61355,-0.56371,-0.42836,0,36.55,10,2,4.8
4969,-0.43,-3090.59,-309.059,0.61355,-0.56371,-0.42836,0,36.55,10,2,4.9
5070,-2.38,-5868.02,-366.75125,0.43845,-0.85731,-2.37867,0,45.63,16,2,5
5171,-0.72,-5442.41,-453.53417,0.32638,-0.71461,-0.72451,0,50.77,12,2,5.1
5272,-0.72,-5442.41,-453.53417,0.32638,-0.71461,-0.72451,0,50.77,12,2,5.2
5373,-0.72,-5437.46,-453.12167,0.32215,-0.71442,-0.72352,0,50.74,12,2,5.3
5474,-1.26,-5336.81,-333.55063,0.35614,-0.65752,-1.26463,0,54.11,16,2,5.4
5575,-1.26,-5336.81,-333.55063,0.35614,-0.65752,-1.26463,0,54.11,16,2,5.5
5676,-4.4,-7831.41,-340.49609,0.27015,-0.90362,-4.39933,0,57.78,23,2,5.6
5777,-4.4,-7831.41,-340.49609,0.27015,-0.90362,-4.39933,0,57.78,23,2,5.7
5878,-1.63,-3354.19,-176.53632,0.62772,-0.51298,-1.62769,0,43.59,19,2,5.8
5979,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,2,5.9
6080,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,2,6
6181,-0.76,-3069.88,-219.27714,0.72041,-0.46838,-0.76396,0,43.7,14,2,6.1
6282,-0.55,-1855.68,-103.09333,0.84146,-0.28353,-0.54638,0,43.63,18,2,6.2
6383,-1.5,-3064.77,-127.69875,0.69726,-0.46808,-1.49762,0,43.65,24,2,6.3
6484,-0.4,-1500.68,-88.27529,0.86824,-0.23185,-0.3988,0,43.15,17,2,6.4
6585,-0.4,-1500.68,-88.27529,0.86824,-0.23185,-0.3988,0,43.15,17,2,6.5
6686,-0.4,-1500.68,-88.27529,0.86824,-0.23185,-0.3988,0,43.15,17,2,6.6
6787,-0.4,-1500.68,-88.27529,0.86824,-0.23185,-0.3988,0,43.15,17,2,6.7
6888,-0.4,-1500.68,-88.27529,0.86824,-0.23185,-0.3988,0,43.15,17,2,6.8
6989,-0.75,-2052.85,-97.75476,0.82453,-0.32192,-0.75362,0,41.51,21,2,6.9
7090,-0.62,-1910.73,-100.56474,0.8278,-0.30495,-0.61996,0,40.65,19,2,7
7191,-0.62,-1910.73,-100.56474,0.8278,-0.30495,-0.61996,0,40.65,19,2,7.1
7292,-0.62,-1910.73,-100.56474,0.8278,-0.30495,-0.61996,0,40.65,19,2,7.2
7393,-0.4,-1793.83,-128.13071,0.75101,-0.33345,-0.40194,0,33.09,14,2,7.3
7494,-0.4,-1817.36,-129.81143,0.75365,-0.32931,-0.39603,0,33.83,14,2,7.4
7595,-0.4,-1817.36,-129.81143,0.75365,-0.32931,-0.39603,0,33.83,14,2,7.5
7696,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,7.6
7797,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,7.7
7898,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,7.8
7999,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,7.9
8100,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8
8201,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.1
8302,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.2
8403,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.3
8504,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.4
8605,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.5
8706,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.6
8807,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.7
8908,-0.16,-1843.92,-184.392,0.70913,-0.2595,-0.16222,0,42.61,10,2,8.8
9009,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,2,8.9
9110,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,2,9
9211,-0.09,-1661.46,-207.6825,0.70847,-0.23382,-0.09103,0,42.61,8,2,9.1
9312,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.2
9413,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.3
9514,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.4
9615,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.5
9716,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.6
9817,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.7
9918,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.8
10019,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,9.9
10120,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2,10
21,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0
122,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.1
223,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.2
324,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.3
425,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.4
526,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.5
627,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.6
728,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.7
829,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.8
930,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,0.9
1031,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1
1132,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.1
1233,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.2
1334,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.3
1435,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.4
1536,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.5
1637,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.6
1738,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.7
1839,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.8
1940,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,1.9
2041,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,2
2142,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,2.1
2243,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,2.2
2344,-0.08,-1099.55,-122.17222,0.78553,-0.30069,-0.08165,0,24.38,9,2.1,2.3
2445,-0.08,-1098.83,-122.09222,0.78564,-0.30055,-0.08159,0,24.37,9,2.1,2.4
2546,-0.08,-1098.83,-122.09222,0.78564,-0.30055,-0.08159,0,24.37,9,2.1,2.5
2647,-0.1,-1317.37,-164.67125,0.74676,-0.33987,-0.09852,0,25.84,8,2.1,2.6
2748,-0.1,-1307.41,-163.42625,0.74819,-0.33817,-0.09782,0,25.77,8,2.1,2.7
2849,-0.1,-1307.41,-163.42625,0.74819,-0.33817,-0.09782,0,25.77,8,2.1,2.8
2950,-0.1,-1284.91,-160.61375,0.75145,-0.3343,-0.09622,0,25.62,8,2.1,2.9
3051,-0.09,-1234.63,-154.32875,0.75883,-0.32547,-0.09263,0,25.29,8,2.1,3
3152,-0.09,-1234.63,-154.32875,0.75883,-0.32547,-0.09263,0,25.29,8,2.1,3.1
3253,-0.09,-1234.63,-154.32875,0.75883,-0.32547,-0.09263,0,25.29,8,2.1,3.2
3354,-0.09,-1234.63,-154.32875,0.75883,-0.32547,-0.09263,0,25.29,8,2.1,3.3
3455,-0.09,-1207.39,-150.92375,0.76289,-0.32059,-0.09069,0,25.11,8,2.1,3.4
3556,-0.09,-1215.85,-151.98125,0.76162,-0.32212,-0.09127,0,25.16,8,2.1,3.5
3657,-0.09,-1215.85,-151.98125,0.76162,-0.32212,-0.09127,0,25.16,8,2.1,3.6
3758,-0.09,-1215.85,-151.98125,0.76162,-0.32212,-0.09127,0,25.16,8,2.1,3.7
3859,-0.09,-1209.85,-151.23125,0.76252,-0.32104,-0.09084,0,25.12,8,2.1,3.8
3960,-0.09,-1213.21,-151.65125,0.76202,-0.32164,-0.09107,0,25.15,8,2.1,3.9
4061,-0.09,-1197.43,-149.67875,0.76466,-0.31879,-0.08993,0,25.04,8,2.1,4
4162,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.1
4263,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.2
4364,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.3
4465,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.4
4566,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.5
4667,-0.05,-1152.26,-192.04333,0.77124,-0.3105,-0.05278,0,24.74,6,2.1,4.6
4768,-0.05,-1192.89,-170.41286,0.76507,-0.31683,-0.05452,0,25.1,7,2.1,4.7
4869,-0.05,-1192.89,-170.41286,0.76507,-0.31683,-0.05452,0,25.1,7,2.1,4.8
4970,-0.05,-1191.02,-170.14571,0.76535,-0.3165,-0.05444,0,25.09,7,2.1,4.9
5071,-0.05,-1191.02,-170.14571,0.76535,-0.3165,-0.05444,0,25.09,7,2.1,5
5172,-0.05,-1143.59,-163.37,0.77257,-0.30777,-0.05237,0,24.77,7,2.1,5.1
5273,-0.05,-1122.65,-160.37857,0.7758,-0.30335,-0.05142,0,24.67,7,2.1,5.2
5374,-0.05,-1122.65,-160.37857,0.7758,-0.30335,-0.05142,0,24.67,7,2.1,5.3
5475,-5,-9041.19,-311.76517,0.1777,-0.92441,-5,0,65.2,29,2.1,5.4
5576,-3.99,-11944.67,-746.54188,0.30958,-1,-3.98903,0,79.63,16,2.1,5.5
5677,-3.99,-11944.67,-746.54188,0.30958,-1,-3.98903,0,79.63,16,2.1,5.6
5778,-2.46,-11709.75,-900.75,0.1862,-0.9263,-2.46417,0,79.35,13,2.1,5.7
5879,-2.46,-11709.75,-900.75,0.1862,-0.9263,-2.46417,0,79.35,13,2.1,5.8
5980,-2.26,-11469.33,-882.25615,0.18955,-0.91952,-2.26379,0,77.94,13,2.1,5.9
6081,-0.43,-1072.15,-35.73833,0.93897,-0.11245,-0.42605,0,44.06,30,2.1,6
6182,-0.15,-387.18,-13.82786,0.97722,-0.0433,-0.14888,0,41.32,28,2.1,6.1
6283,-0.15,-387.18,-13.82786,0.97722,-0.0433,-0.14888,0,41.32,28,2.1,6.2
6384,-0.04,-112.01,-4.66708,0.99287,-0.01235,-0.04049,0,41.21,24,2.1,6.3
6485,-0.04,-123.8,-5.15833,0.99213,-0.01365,-0.04475,0,41.23,24,2.1,6.4
6586,-1.31,-3598,-199.88889,0.68603,-0.43314,-1.31389,0,45.6,18,2.1,6.5
6687,-1.31,-3598,-199.88889,0.68603,-0.43314,-1.31389,0,45.6,18,2.1,6.6
6788,-1.31,-3598,-199.88889,0.68603,-0.43314,-1.31389,0,45.6,18,2.1,6.7
6889,-1.31,-3598,-199.88889,0.68603,-0.43314,-1.31389,0,45.6,18,2.1,6.8
6990,-1.31,-3598,-199.88889,0.68603,-0.43314,-1.31389,0,45.6,18,2.1,6.9
7091,-0.53,-1621.04,-85.3179,0.85777,-0.2542,-0.52574,0,41.51,19,2.1,7
7192,-0.59,-1821.79,-95.88368,0.83604,-0.29076,-0.58884,0,40.65,19,2.1,7.1
7293,-0.59,-1821.79,-95.88368,0.83604,-0.29076,-0.58884,0,40.65,19,2.1,7.2
7394,-0.59,-1821.79,-95.88368,0.83604,-0.29076,-0.58884,0,40.65,19,2.1,7.3
7495,-0.38,-1731.29,-123.66357,0.75768,-0.3201,-0.37907,0,30.18,14,2.1,7.4
7596,-0.41,-1763.35,-125.95357,0.76078,-0.32867,-0.40759,0,32.84,14,2.1,7.5
7697,-0.41,-1763.35,-125.95357,0.76078,-0.32867,-0.40759,0,32.84,14,2.1,7.6
7798,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,7.7
7899,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,7.8
8000,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,7.9
8101,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8
8202,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.1
8303,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.2
8404,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.3
8505,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.4
8606,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.5
8707,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.6
8808,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.7
8909,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.8
9010,-0.15,-1794.05,-179.405,0.71487,-0.25248,-0.15491,0,42.61,10,2.1,8.9
9111,-0.09,-1609.8,-201.225,0.71496,-0.22655,-0.08656,0,42.61,8,2.1,9
9212,-0.09,-1609.8,-201.225,0.71496,-0.22655,-0.08656,0,42.61,8,2.1,9.1
9313,-0.09,-1609.8,-201.225,0.71496,-0.22655,-0.08656,0,42.61,8,2.1,9.2
9414,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.3
9515,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.4
9616,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.5
9717,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.6
9818,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.7
9919,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.8
10020,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,9.9
10121,-0.03,-3196.63,-1598.315,0,-0.2618,-0.0338,0,58.33,2,2.1,10
22,-0.08,-1338.97,-167.37125,0.73956,-0.34314,-0.07769,0,26.01,8,2.2,0
123,-0.08,-1338.97,-167.37125,0.73956,-0.34314,-0.07769,0,26.01,8,2.2,0.1
224,-0.08,-1338.97,-167.37125,0.73956,-0.34314,-0.07769,0,26.01,8,2.2,0.2
325,-0.08,-1338.97,-167.37125,0.73956,-0.34314,-0.07769,0,26.01,8,2.2,0.3
