<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.08	01:00:00	0.65186	0.65263	0.65179	0.65240	848	0	4
2025.08.08	02:00:00	0.65241	0.65280	0.65235	0.65249	876	0	3
2025.08.08	03:00:00	0.65253	0.65264	0.65182	0.65213	2493	0	3
2025.08.08	04:00:00	0.65214	0.65235	0.65111	0.65161	2596	0	3
2025.08.08	05:00:00	0.65162	0.65243	0.65158	0.65224	1963	0	3
2025.08.08	06:00:00	0.65226	0.65226	0.65176	0.65211	1486	0	3
2025.08.08	07:00:00	0.65209	0.65241	0.65200	0.65217	1333	0	3
2025.08.08	08:00:00	0.65218	0.65234	0.65160	0.65175	1796	0	3
2025.08.08	09:00:00	0.65176	0.65261	0.65172	0.65243	2123	0	2
2025.08.08	10:00:00	0.65244	0.65338	0.65244	0.65299	3239	0	2
2025.08.08	11:00:00	0.65296	0.65349	0.65169	0.65195	2813	0	2
2025.08.08	12:00:00	0.65196	0.65245	0.65175	0.65234	2497	0	2
2025.08.08	13:00:00	0.65233	0.65267	0.65209	0.65251	2085	0	2
2025.08.08	14:00:00	0.65250	0.65265	0.65214	0.65222	1761	0	2
2025.08.08	15:00:00	0.65221	0.65239	0.65141	0.65168	3627	0	2
2025.08.08	16:00:00	0.65167	0.65291	0.65165	0.65252	2951	0	2
2025.08.08	17:00:00	0.65251	0.65294	0.65213	0.65244	3591	0	2
2025.08.08	18:00:00	0.65243	0.65310	0.65234	0.65266	2424	0	2
2025.08.08	19:00:00	0.65266	0.65293	0.65234	0.65251	1640	0	2
2025.08.08	20:00:00	0.65250	0.65323	0.65230	0.65268	1239	0	2
2025.08.08	21:00:00	0.65269	0.65309	0.65250	0.65288	1708	0	2
2025.08.08	22:00:00	0.65287	0.65287	0.65200	0.65225	1486	0	2
2025.08.08	23:00:00	0.65224	0.65232	0.65152	0.65164	1450	0	2
2025.08.11	00:00:00	0.65192	0.65222	0.65166	0.65167	160	0	49
2025.08.11	01:00:00	0.65171	0.65229	0.65160	0.65213	757	0	3
2025.08.11	02:00:00	0.65214	0.65216	0.65164	0.65164	1107	0	2
2025.08.11	03:00:00	0.65163	0.65200	0.65136	0.65163	2369	0	2
2025.08.11	04:00:00	0.65162	0.65232	0.65137	0.65215	2318	0	2
2025.08.11	05:00:00	0.65217	0.65250	0.65204	0.65234	2081	0	2
2025.08.11	06:00:00	0.65233	0.65272	0.65188	0.65261	2006	0	2
2025.08.11	07:00:00	0.65259	0.65285	0.65228	0.65243	1239	0	2
2025.08.11	08:00:00	0.65244	0.65255	0.65214	0.65251	1429	0	2
2025.08.11	09:00:00	0.65249	0.65285	0.65230	0.65241	2107	0	2
2025.08.11	10:00:00	0.65240	0.65240	0.65135	0.65152	2765	0	2
2025.08.11	11:00:00	0.65151	0.65233	0.65146	0.65212	2439	0	2
2025.08.11	12:00:00	0.65211	0.65220	0.65154	0.65186	2191	0	2
2025.08.11	13:00:00	0.65187	0.65230	0.65177	0.65211	1683	0	2
2025.08.11	14:00:00	0.65210	0.65215	0.65074	0.65115	2493	0	2
2025.08.11	15:00:00	0.65116	0.65130	0.65015	0.65066	3085	0	2
2025.08.11	16:00:00	0.65067	0.65133	0.65039	0.65113	3528	0	2
2025.08.11	17:00:00	0.65114	0.65120	0.65012	0.65051	3529	0	2
