<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.16	00:00:00	0.88733	0.88765	0.88693	0.88704	686	0	10
2024.01.16	01:00:00	0.88704	0.88718	0.88515	0.88516	1648	0	7
2024.01.16	02:00:00	0.88518	0.88645	0.88458	0.88596	2517	0	23
2024.01.16	03:00:00	0.88596	0.88603	0.88499	0.88519	1887	0	23
2024.01.16	04:00:00	0.88519	0.88559	0.88388	0.88416	1370	0	23
2024.01.16	05:00:00	0.88416	0.88469	0.88399	0.88451	971	0	23
2024.01.16	06:00:00	0.88452	0.88490	0.88411	0.88441	1313	0	24
2024.01.16	07:00:00	0.88442	0.88516	0.88406	0.88493	1677	0	11
2024.01.16	08:00:00	0.88493	0.88540	0.88420	0.88469	1938	0	22
2024.01.16	09:00:00	0.88468	0.88669	0.88439	0.88497	3454	0	23
2024.01.16	10:00:00	0.88497	0.88552	0.88467	0.88495	2538	0	22
2024.01.16	11:00:00	0.88494	0.88517	0.88418	0.88481	2214	0	20
2024.01.16	12:00:00	0.88481	0.88520	0.88449	0.88504	1642	0	23
2024.01.16	13:00:00	0.88505	0.88564	0.88455	0.88553	1641	0	23
2024.01.16	14:00:00	0.88553	0.88646	0.88475	0.88504	4169	0	22
2024.01.16	15:00:00	0.88502	0.88595	0.88415	0.88450	4373	0	21
2024.01.16	16:00:00	0.88451	0.88548	0.88438	0.88547	3372	0	22
2024.01.16	17:00:00	0.88547	0.88585	0.88390	0.88503	6088	0	20
2024.01.16	18:00:00	0.88503	0.88505	0.88376	0.88386	2858	0	20
2024.01.16	19:00:00	0.88386	0.88436	0.88335	0.88342	1559	0	22
2024.01.16	20:00:00	0.88342	0.88403	0.88306	0.88385	1273	0	24
2024.01.16	21:00:00	0.88386	0.88402	0.88347	0.88361	1602	0	23
2024.01.16	22:00:00	0.88385	0.88410	0.88336	0.88337	394	0	6
2024.01.16	23:00:00	0.88219	0.88368	0.88153	0.88350	947	0	79
2024.01.17	00:00:00	0.88345	0.88449	0.88340	0.88444	839	0	14
2024.01.17	01:00:00	0.88444	0.88462	0.88395	0.88402	1189	0	8
2024.01.17	02:00:00	0.88402	0.88470	0.88389	0.88447	1996	0	20
2024.01.17	03:00:00	0.88447	0.88483	0.88367	0.88390	1662	0	23
2024.01.17	04:00:00	0.88391	0.88404	0.88276	0.88292	1470	0	24
2024.01.17	05:00:00	0.88292	0.88350	0.88278	0.88308	940	0	3
2024.01.17	06:00:00	0.88308	0.88309	0.88146	0.88196	1650	0	24
2024.01.17	07:00:00	0.88196	0.88215	0.88117	0.88154	2337	0	20
2024.01.17	08:00:00	0.88154	0.88180	0.88048	0.88096	3244	0	21
2024.01.17	09:00:00	0.88093	0.88130	0.87946	0.87958	2960	0	22
2024.01.17	10:00:00	0.87957	0.88054	0.87877	0.88053	2195	0	22
2024.01.17	11:00:00	0.88053	0.88160	0.88052	0.88092	1927	0	20
2024.01.17	12:00:00	0.88092	0.88126	0.88085	0.88098	1391	0	21
2024.01.17	13:00:00	0.88098	0.88213	0.88068	0.88068	1510	0	23
2024.01.17	14:00:00	0.88067	0.88096	0.87889	0.88013	3958	0	23
2024.01.17	15:00:00	0.88013	0.88021	0.87902	0.87911	3279	0	21
2024.01.17	16:00:00	0.87911	0.88003	0.87874	0.87916	4570	0	22
2024.01.17	17:00:00	0.87916	0.88036	0.87912	0.88004	2665	0	20
2024.01.17	18:00:00	0.88003	0.88038	0.87919	0.87980	1840	0	23
2024.01.17	19:00:00	0.87982	0.88022	0.87917	0.87949	1885	0	22
2024.01.17	20:00:00	0.87950	0.88020	0.87950	0.88005	1277	0	23
2024.01.17	21:00:00	0.88005	0.88073	0.87983	0.88065	1086	0	9
2024.01.17	22:00:00	0.88067	0.88105	0.88047	0.88070	337	0	4
2024.01.17	23:00:00	0.88068	0.88103	0.87913	0.88043	709	0	39
2024.01.18	00:00:00	0.88043	0.88080	0.88000	0.88067	612	0	6
2024.01.18	01:00:00	0.88067	0.88106	0.87723	0.88020	1715	0	23
2024.01.18	02:00:00	0.88018	0.88114	0.87998	0.88071	2532	0	20
2024.01.18	03:00:00	0.88070	0.88130	0.88035	0.88041	1692	0	21
2024.01.18	04:00:00	0.88041	0.88213	0.88007	0.88153	1799	0	7
2024.01.18	05:00:00	0.88153	0.88158	0.88094	0.88107	817	0	6
2024.01.18	06:00:00	0.88107	0.88132	0.88041	0.88103	1232	0	21
2024.01.18	07:00:00	0.88103	0.88161	0.88083	0.88108	1767	0	4
2024.01.18	08:00:00	0.88105	0.88135	0.88066	0.88096	1951	0	23
2024.01.18	09:00:00	0.88096	0.88118	0.88013	0.88096	2243	0	4
2024.01.18	10:00:00	0.88096	0.88206	0.88059	0.88183	2165	0	22
2024.01.18	11:00:00	0.88181	0.88216	0.88146	0.88178	1409	0	23
2024.01.18	12:00:00	0.88178	0.88257	0.88149	0.88245	1267	0	8
2024.01.18	13:00:00	0.88245	0.88301	0.88188	0.88204	1612	0	4
2024.01.18	14:00:00	0.88203	0.88208	0.87983	0.88065	3420	0	21
2024.01.18	15:00:00	0.88065	0.88216	0.88065	0.88179	4269	0	20
2024.01.18	16:00:00	0.88179	0.88296	0.88155	0.88190	3978	0	22
2024.01.18	17:00:00	0.88190	0.88267	0.88150	0.88221	2484	0	21
2024.01.18	18:00:00	0.88221	0.88229	0.88146	0.88193	1735	0	23
2024.01.18	19:00:00	0.88193	0.88260	0.88161	0.88247	1517	0	23
2024.01.18	20:00:00	0.88247	0.88279	0.88200	0.88200	1215	0	23
2024.01.18	21:00:00	0.88199	0.88298	0.88199	0.88288	1094	0	10
2024.01.18	22:00:00	0.88286	0.88345	0.88283	0.88292	485	0	1
2024.01.18	23:00:00	0.88288	0.88338	0.88123	0.88318	526	0	69
2024.01.19	00:00:00	0.88315	0.88435	0.88301	0.88419	795	0	7
2024.01.19	01:00:00	0.88419	0.88482	0.88402	0.88419	1293	0	6
2024.01.19	02:00:00	0.88419	0.88449	0.88315	0.88373	2278	0	23
2024.01.19	03:00:00	0.88373	0.88387	0.88303	0.88350	1613	0	7
2024.01.19	04:00:00	0.88350	0.88363	0.88305	0.88339	1224	0	4
2024.01.19	05:00:00	0.88338	0.88360	0.88262	0.88271	732	0	6
2024.01.19	06:00:00	0.88271	0.88305	0.88208	0.88233	1149	0	21
2024.01.19	07:00:00	0.88233	0.88259	0.88175	0.88222	1430	0	22
2024.01.19	08:00:00	0.88222	0.88334	0.88206	0.88294	2237	0	23
2024.01.19	09:00:00	0.88294	0.88334	0.88190	0.88303	2019	0	23
2024.01.19	10:00:00	0.88304	0.88467	0.88301	0.88454	1674	0	23
2024.01.19	11:00:00	0.88453	0.88479	0.88411	0.88442	1468	0	6
2024.01.19	12:00:00	0.88442	0.88477	0.88384	0.88472	1124	0	23
2024.01.19	13:00:00	0.88472	0.88479	0.88415	0.88435	1391	0	22
2024.01.19	14:00:00	0.88436	0.88495	0.88393	0.88407	2122	0	22
2024.01.19	15:00:00	0.88407	0.88412	0.88238	0.88326	2913	0	22
2024.01.19	16:00:00	0.88328	0.88419	0.88215	0.88325	4411	0	22
2024.01.19	17:00:00	0.88326	0.88376	0.88254	0.88291	2439	0	23
2024.01.19	18:00:00	0.88293	0.88409	0.88268	0.88372	1824	0	24
2024.01.19	19:00:00	0.88371	0.88382	0.88309	0.88330	1199	0	6
2024.01.19	20:00:00	0.88329	0.88413	0.88329	0.88413	1316	0	8
2024.01.19	21:00:00	0.88413	0.88434	0.88396	0.88421	1111	0	25
2024.01.21	23:00:00	0.88290	0.88389	0.88252	0.88371	694	0	171
2024.01.22	00:00:00	0.88383	0.88477	0.88373	0.88391	1536	0	9
2024.01.22	01:00:00	0.88393	0.88500	0.88369	0.88493	1283	0	7
2024.01.22	02:00:00	0.88495	0.88538	0.88428	0.88466	2262	0	24
2024.01.22	03:00:00	0.88466	0.88495	0.88377	0.88459	1811	0	3
2024.01.22	04:00:00	0.88459	0.88499	0.88374	0.88405	1177	0	22
2024.01.22	05:00:00	0.88405	0.88441	0.88337	0.88382	1086	0	10
2024.01.22	06:00:00	0.88380	0.88399	0.88326	0.88348	1478	0	22
2024.01.22	07:00:00	0.88348	0.88407	0.88282	0.88383	1667	0	22
2024.01.22	08:00:00	0.88376	0.88393	0.88314	0.88380	2022	0	24
2024.01.22	09:00:00	0.88378	0.88421	0.88309	0.88325	2527	0	24
2024.01.22	10:00:00	0.88326	0.88390	0.88286	0.88331	1588	0	22
2024.01.22	11:00:00	0.88330	0.88383	0.88309	0.88365	1192	0	8
2024.01.22	12:00:00	0.88365	0.88416	0.88358	0.88386	1008	0	7
2024.01.22	13:00:00	0.88386	0.88456	0.88370	0.88406	1341	0	5
2024.01.22	14:00:00	0.88406	0.88421	0.88329	0.88375	2333	0	21
2024.01.22	15:00:00	0.88375	0.88448	0.88294	0.88409	2601	0	20
2024.01.22	16:00:00	0.88409	0.88450	0.88335	0.88389	2754	0	21
2024.01.22	17:00:00	0.88389	0.88397	0.88271	0.88304	1529	0	21
2024.01.22	18:00:00	0.88306	0.88336	0.88246	0.88296	1179	0	24
2024.01.22	19:00:00	0.88296	0.88298	0.88179	0.88215	1221	0	23
2024.01.22	20:00:00	0.88215	0.88226	0.88158	0.88189	986	0	7
2024.01.22	21:00:00	0.88189	0.88210	0.88131	0.88176	956	0	24
2024.01.22	22:00:00	0.88172	0.88184	0.88095	0.88109	400	0	2
2024.01.22	23:00:00	0.88061	0.88148	0.87996	0.88096	289	0	54
2024.01.23	00:00:00	0.88093	0.88204	0.88074	0.88184	946	0	6
2024.01.23	01:00:00	0.88184	0.88294	0.88178	0.88292	1008	0	2
