<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.10	23:00:00	1.27268	1.27316	1.27181	1.27273	1063	0	18
2024.06.11	00:00:00	1.27258	1.27333	1.27258	1.27295	772	0	11
2024.06.11	01:00:00	1.27292	1.27301	1.27238	1.27260	1130	0	4
2024.06.11	02:00:00	1.27259	1.27287	1.27239	1.27271	1945	0	4
2024.06.11	03:00:00	1.27271	1.27312	1.27239	1.27294	2196	0	3
2024.06.11	04:00:00	1.27294	1.27335	1.27269	1.27314	2024	0	4
2024.06.11	05:00:00	1.27313	1.27359	1.27309	1.27352	1532	0	4
2024.06.11	06:00:00	1.27353	1.27383	1.27338	1.27340	1255	0	1
2024.06.11	07:00:00	1.27340	1.27376	1.27324	1.27351	1545	0	1
2024.06.11	08:00:00	1.27359	1.27397	1.27149	1.27191	3377	0	17
2024.06.11	09:00:00	1.27191	1.27227	1.27131	1.27220	2710	0	1
2024.06.11	10:00:00	1.27221	1.27311	1.27196	1.27239	3073	0	17
2024.06.11	11:00:00	1.27240	1.27345	1.27222	1.27331	3554	0	1
2024.06.11	12:00:00	1.27332	1.27487	1.27322	1.27416	3074	0	17
2024.06.11	13:00:00	1.27414	1.27426	1.27332	1.27375	3356	0	17
2024.06.11	14:00:00	1.27376	1.27461	1.27319	1.27435	3762	0	17
2024.06.11	15:00:00	1.27437	1.27469	1.27082	1.27129	4852	0	17
2024.06.11	16:00:00	1.27129	1.27205	1.27052	1.27111	4610	0	17
2024.06.11	17:00:00	1.27112	1.27257	1.27107	1.27209	3323	0	1
2024.06.11	18:00:00	1.27211	1.27298	1.27172	1.27283	2108	0	1
2024.06.11	19:00:00	1.27284	1.27349	1.27262	1.27310	2555	0	4
2024.06.11	20:00:00	1.27311	1.27454	1.27307	1.27454	2098	0	4
2024.06.11	21:00:00	1.27450	1.27508	1.27392	1.27408	2165	0	4
2024.06.11	22:00:00	1.27408	1.27420	1.27370	1.27390	686	0	6
2024.06.11	23:00:00	1.27302	1.27405	1.27292	1.27369	467	0	27
2024.06.12	00:00:00	1.27369	1.27407	1.27369	1.27379	483	0	11
2024.06.12	01:00:00	1.27385	1.27397	1.27367	1.27389	505	0	4
2024.06.12	02:00:00	1.27390	1.27390	1.27321	1.27329	1241	0	2
2024.06.12	03:00:00	1.27330	1.27409	1.27323	1.27392	2221	0	4
2024.06.12	04:00:00	1.27392	1.27420	1.27378	1.27410	1094	0	3
2024.06.12	05:00:00	1.27408	1.27450	1.27403	1.27422	1156	0	3
2024.06.12	06:00:00	1.27430	1.27430	1.27381	1.27389	623	0	2
2024.06.12	07:00:00	1.27373	1.27477	1.27372	1.27472	1094	0	1
2024.06.12	08:00:00	1.27470	1.27497	1.27361	1.27375	2670	0	17
2024.06.12	09:00:00	1.27377	1.27522	1.27364	1.27498	3259	0	1
2024.06.12	10:00:00	1.27500	1.27591	1.27492	1.27570	3103	0	17
2024.06.12	11:00:00	1.27569	1.27570	1.27480	1.27555	2878	0	17
2024.06.12	12:00:00	1.27555	1.27615	1.27512	1.27606	2253	0	1
2024.06.12	13:00:00	1.27605	1.27666	1.27543	1.27593	2809	0	17
2024.06.12	14:00:00	1.27593	1.28572	1.27558	1.28522	6528	0	17
2024.06.12	15:00:00	1.28522	1.28598	1.28309	1.28352	6435	0	18
2024.06.12	16:00:00	1.28352	1.28552	1.28252	1.28418	5356	0	18
2024.06.12	17:00:00	1.28419	1.28503	1.28340	1.28393	4254	0	17
2024.06.12	18:00:00	1.28393	1.28494	1.28380	1.28451	3341	0	1
2024.06.12	19:00:00	1.28450	1.28479	1.28330	1.28372	2897	0	3
2024.06.12	20:00:00	1.28367	1.28408	1.27991	1.28111	11512	0	17
2024.06.12	21:00:00	1.28110	1.28168	1.27905	1.27964	6561	0	17
2024.06.12	22:00:00	1.27968	1.28004	1.27932	1.27971	1044	0	5
2024.06.12	23:00:00	1.27959	1.27988	1.27889	1.27981	805	0	21
2024.06.13	00:00:00	1.27980	1.27983	1.27926	1.27938	815	0	7
2024.06.13	01:00:00	1.27938	1.27978	1.27928	1.27955	1014	0	2
2024.06.13	02:00:00	1.27956	1.27982	1.27914	1.27944	2317	0	3
2024.06.13	03:00:00	1.27943	1.27985	1.27833	1.27847	2804	0	4
2024.06.13	04:00:00	1.27848	1.27887	1.27842	1.27869	1697	0	4
2024.06.13	05:00:00	1.27877	1.27898	1.27830	1.27842	1283	0	3
2024.06.13	06:00:00	1.27841	1.27851	1.27793	1.27794	934	0	1
2024.06.13	07:00:00	1.27794	1.27801	1.27717	1.27789	1900	0	2
2024.06.13	08:00:00	1.27788	1.27827	1.27745	1.27755	2238	0	17
2024.06.13	09:00:00	1.27757	1.27907	1.27751	1.27875	3403	0	5
2024.06.13	10:00:00	1.27875	1.27984	1.27855	1.27979	2995	0	2
2024.06.13	11:00:00	1.27978	1.28000	1.27826	1.27826	2598	0	17
2024.06.13	12:00:00	1.27827	1.27853	1.27704	1.27744	2202	0	17
2024.06.13	13:00:00	1.27745	1.27802	1.27629	1.27638	2484	0	2
2024.06.13	14:00:00	1.27638	1.28068	1.27609	1.27836	6052	0	17
2024.06.13	15:00:00	1.27837	1.27923	1.27686	1.27749	5270	0	18
2024.06.13	16:00:00	1.27749	1.27810	1.27584	1.27656	5440	0	18
2024.06.13	17:00:00	1.27656	1.27681	1.27513	1.27619	4521	0	17
2024.06.13	18:00:00	1.27619	1.27619	1.27375	1.27448	3966	0	17
2024.06.13	19:00:00	1.27447	1.27607	1.27445	1.27595	3884	0	17
2024.06.13	20:00:00	1.27594	1.27647	1.27561	1.27638	2315	0	4
2024.06.13	21:00:00	1.27636	1.27665	1.27615	1.27644	2028	0	17
2024.06.13	22:00:00	1.27645	1.27659	1.27610	1.27613	1024	0	7
2024.06.13	23:00:00	1.27536	1.27621	1.27391	1.27576	716	0	27
2024.06.14	00:00:00	1.27574	1.27616	1.27555	1.27582	694	0	11
2024.06.14	01:00:00	1.27582	1.27592	1.27526	1.27529	879	0	4
2024.06.14	02:00:00	1.27528	1.27566	1.27498	1.27500	1593	0	4
2024.06.14	03:00:00	1.27500	1.27587	1.27490	1.27578	1701	0	4
2024.06.14	04:00:00	1.27575	1.27611	1.27560	1.27602	1719	0	4
2024.06.14	05:00:00	1.27602	1.27628	1.27492	1.27519	2551	0	4
2024.06.14	06:00:00	1.27520	1.27539	1.27482	1.27485	1235	0	1
2024.06.14	07:00:00	1.27486	1.27524	1.27421	1.27424	1675	0	18
2024.06.14	08:00:00	1.27426	1.27441	1.27281	1.27340	4120	0	17
2024.06.14	09:00:00	1.27339	1.27356	1.27211	1.27295	5003	0	17
2024.06.14	10:00:00	1.27292	1.27318	1.27192	1.27211	4836	0	17
2024.06.14	11:00:00	1.27211	1.27219	1.26923	1.27054	5031	0	17
2024.06.14	12:00:00	1.27055	1.27143	1.26977	1.27052	5261	0	17
2024.06.14	13:00:00	1.27051	1.27164	1.27000	1.27032	4512	0	17
2024.06.14	14:00:00	1.27032	1.27046	1.26692	1.26897	5310	0	17
2024.06.14	15:00:00	1.26898	1.26950	1.26562	1.26632	5228	0	17
2024.06.14	16:00:00	1.26620	1.26703	1.26564	1.26664	5649	0	17
2024.06.14	17:00:00	1.26663	1.26859	1.26645	1.26824	3921	0	17
2024.06.14	18:00:00	1.26823	1.26888	1.26754	1.26858	2677	0	17
2024.06.14	19:00:00	1.26858	1.26923	1.26795	1.26838	2462	0	4
2024.06.14	20:00:00	1.26839	1.26850	1.26777	1.26799	3035	0	4
2024.06.14	21:00:00	1.26801	1.26892	1.26787	1.26891	1455	0	4
2024.06.14	22:00:00	1.26890	1.26898	1.26830	1.26863	1071	0	5
2024.06.17	00:00:00	1.26810	1.26869	1.26799	1.26859	1056	0	11
2024.06.17	01:00:00	1.26862	1.26865	1.26775	1.26824	755	0	1
