<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.26	15:00:00	94.318	94.448	94.236	94.389	6012	0	6
2025.06.26	16:00:00	94.390	94.497	94.367	94.480	6736	0	6
2025.06.26	17:00:00	94.479	94.633	94.473	94.554	7390	0	8
2025.06.26	18:00:00	94.553	94.632	94.509	94.590	5327	0	8
2025.06.26	19:00:00	94.589	94.603	94.501	94.557	3518	0	8
2025.06.26	20:00:00	94.558	94.628	94.527	94.604	3415	0	8
2025.06.26	21:00:00	94.605	94.632	94.553	94.576	2771	0	10
2025.06.26	22:00:00	94.577	94.594	94.516	94.571	2558	0	10
2025.06.26	23:00:00	94.570	94.572	94.485	94.485	2143	0	9
2025.06.27	00:00:00	94.494	94.548	94.392	94.466	663	0	86
2025.06.27	01:00:00	94.458	94.677	94.458	94.621	1531	0	9
2025.06.27	02:00:00	94.621	94.745	94.549	94.714	2346	0	8
2025.06.27	03:00:00	94.716	94.851	94.694	94.807	4959	0	8
2025.06.27	04:00:00	94.808	94.831	94.585	94.607	5318	0	8
2025.06.27	05:00:00	94.608	94.658	94.539	94.598	4149	0	8
2025.06.27	06:00:00	94.597	94.675	94.578	94.590	3661	0	8
2025.06.27	07:00:00	94.592	94.616	94.519	94.560	3341	0	8
2025.06.27	08:00:00	94.564	94.608	94.474	94.491	3577	0	8
2025.06.27	09:00:00	94.487	94.568	94.457	94.533	4760	0	8
2025.06.27	10:00:00	94.533	94.752	94.508	94.625	4784	0	6
2025.06.27	11:00:00	94.627	94.649	94.551	94.610	3792	0	6
2025.06.27	12:00:00	94.613	94.622	94.455	94.521	3389	0	6
2025.06.27	13:00:00	94.522	94.543	94.427	94.437	3570	0	6
2025.06.27	14:00:00	94.437	94.530	94.418	94.472	3687	0	6
2025.06.27	15:00:00	94.471	94.575	94.391	94.541	6155	0	6
2025.06.27	16:00:00	94.547	94.622	94.456	94.461	6470	0	6
2025.06.27	17:00:00	94.458	94.616	94.388	94.564	6090	0	8
2025.06.27	18:00:00	94.565	94.606	94.499	94.562	4806	0	8
2025.06.27	19:00:00	94.560	94.561	94.475	94.517	2955	0	8
2025.06.27	20:00:00	94.517	94.573	94.266	94.359	3980	0	8
2025.06.27	21:00:00	94.359	94.379	94.226	94.309	4198	0	10
2025.06.27	22:00:00	94.308	94.467	94.300	94.449	2540	0	10
2025.06.27	23:00:00	94.450	94.488	94.393	94.441	1906	0	9
2025.06.30	00:00:00	94.322	94.450	94.322	94.408	923	0	100
2025.06.30	01:00:00	94.407	94.532	94.390	94.412	3000	0	9
2025.06.30	02:00:00	94.407	94.447	94.368	94.387	2621	0	9
2025.06.30	03:00:00	94.389	94.547	94.379	94.433	5113	0	8
2025.06.30	04:00:00	94.431	94.502	94.269	94.301	5259	0	8
2025.06.30	05:00:00	94.299	94.308	94.146	94.257	4967	0	8
2025.06.30	06:00:00	94.255	94.268	94.199	94.210	3242	0	8
2025.06.30	07:00:00	94.211	94.229	94.144	94.188	3511	0	8
2025.06.30	08:00:00	94.186	94.272	94.146	94.264	4511	0	8
2025.06.30	09:00:00	94.268	94.275	94.142	94.189	4990	0	8
2025.06.30	10:00:00	94.192	94.192	93.993	94.170	5353	0	6
2025.06.30	11:00:00	94.163	94.252	94.113	94.218	4608	0	6
2025.06.30	12:00:00	94.217	94.278	94.122	94.131	3935	0	6
2025.06.30	13:00:00	94.131	94.180	94.089	94.157	3037	0	6
2025.06.30	14:00:00	94.160	94.284	94.153	94.273	3471	0	6
2025.06.30	15:00:00	94.274	94.383	94.224	94.354	3795	0	6
2025.06.30	16:00:00	94.355	94.492	94.322	94.475	5224	0	6
2025.06.30	17:00:00	94.475	94.682	94.403	94.656	7032	0	8
2025.06.30	18:00:00	94.655	94.759	94.539	94.752	6104	0	8
2025.06.30	19:00:00	94.750	94.799	94.722	94.788	3762	0	8
2025.06.30	20:00:00	94.789	94.841	94.711	94.768	3036	0	8
2025.06.30	21:00:00	94.768	94.876	94.759	94.862	3247	0	10
2025.06.30	22:00:00	94.861	94.888	94.771	94.783	2742	0	11
